UID,TERM,LOAN,GRADUATED
607012,201018,11030.0,Yes
607025,201018,7250.0,Yes
607491,201124,4250.0,Yes
607668,201018,3750.0,Yes
608008,201018,4750.0,Yes
608053,201018,3249.0,Yes
608118,201018,3250.0,Yes
608223,201018,0.0,Yes
608249,201018,10278.0,No
608284,201018,10250.0,Yes
608312,201128,7500.0,Yes
608376,201018,17750.0,No
608491,201018,7750.0,Yes
333282,201018,13750.0,Yes
608814,201124,6250.0,Yes
608883,201018,9386.0,Yes
609387,201018,7750.0,No
609475,201018,12789.0,Yes
609526,201018,8000.0,Yes
609636,201018,10333.0,Yes
609688,201124,3750.0,Yes
609690,201018,8150.0,Yes
609757,201018,10114.0,Yes
610005,201018,2250.0,Yes
610045,201124,4250.0,Yes
610148,201018,5749.0,Yes
610682,201234,13750.0,Yes
610740,201018,3250.0,Yes
610866,201018,3250.0,Yes
610888,201018,3749.0,Yes
610909,201124,3150.0,Yes
610948,201124,7251.0,Yes
610977,201018,3750.0,Yes
533575,201018,0.0,Yes
611317,201018,5000.0,No
611367,201018,2000.0,Yes
611474,201018,10000.0,Yes
611730,201018,6668.0,Yes
611857,201018,3750.0,Yes
611889,201018,6833.0,No
611969,201018,875.0,Yes
612168,201018,1150.0,Yes
612237,201018,1691.0,Yes
612378,201128,5500.0,Yes
612786,201018,11250.0,Yes
612968,201018,11175.0,Yes
613290,201018,4250.0,Yes
613394,201128,3750.0,No
613506,201124,20040.0,Yes
613963,201018,3749.0,Yes
614160,201018,4750.0,Yes
614177,201018,3150.0,No
614233,201018,500.0,Yes
614250,201018,12529.0,Yes
614269,201018,3750.0,Yes
614270,201018,10750.0,Yes
614388,201018,2750.0,Yes
614860,201018,8250.0,Yes
614879,201018,4250.0,Yes
614973,201018,6264.0,No
615159,201018,3750.0,Yes
615174,201128,12500.0,Yes
615339,201018,11500.0,Yes
615351,201018,2750.0,Yes
615412,201018,3250.0,Yes
615474,201018,6166.0,Yes
615604,201018,0.0,Yes
615631,201018,9300.0,Yes
615673,201018,2750.0,Yes
615761,201234,6250.0,No
615808,201124,585.0,Yes
615857,201018,8250.0,Yes
616003,201018,3000.0,Yes
616021,201018,2750.0,Yes
616037,201018,3750.0,Yes
616197,201018,12289.0,Yes
616201,201018,7250.0,Yes
616350,201128,11928.0,Yes
616358,201018,4250.0,Yes
616425,201018,6750.0,No
616464,201018,6250.0,Yes
616483,201018,8378.0,Yes
616498,201018,4250.0,Yes
616563,201018,1250.0,Yes
616619,201018,8350.0,Yes
616646,201018,4250.0,Yes
616767,201124,6251.0,Yes
616785,201018,2750.0,Yes
616837,202238,24006.0,No
616843,201344,2250.0,Yes
616848,201018,8750.0,Yes
616861,201018,5250.0,Yes
617007,201018,5000.0,Yes
617018,201018,4250.0,Yes
617083,201128,9250.0,Yes
617088,201018,10750.0,Yes
617122,201234,2750.0,Yes
617202,201124,3750.0,Yes
617251,201018,12750.0,Yes
617304,201124,2150.0,No
617764,201018,4250.0,Yes
617378,201018,1210.0,Yes
617456,201018,6500.0,No
617481,201018,1750.0,Yes
617667,201018,500.0,Yes
617673,201018,5750.0,Yes
617835,201124,8750.0,Yes
617966,201018,6250.0,Yes
618069,201018,3250.0,Yes
618075,201018,3750.0,Yes
618190,201018,3750.0,Yes
618237,201018,4250.0,Yes
618296,201018,6650.0,Yes
618306,201018,3750.0,Yes
618351,201018,6750.0,Yes
618405,201018,545.0,Yes
618420,201018,10750.0,Yes
618441,202344,6808.0,No
618495,201124,14262.0,Yes
618503,201018,3750.0,Yes
618522,201018,6750.0,Yes
618667,201018,3750.0,Yes
618676,201018,7900.0,Yes
618911,201234,15102.0,Yes
618936,201018,6750.0,Yes
618971,201018,4250.0,Yes
619021,201018,3750.0,Yes
619151,201018,11289.0,Yes
619186,201018,9175.0,No
619242,201018,4250.0,Yes
619251,201018,8400.0,Yes
619317,201018,3250.0,Yes
619462,201018,14235.0,Yes
619584,201018,7580.0,Yes
619593,201018,6250.0,Yes
386352,201018,10594.0,Yes
619633,201018,4250.0,Yes
619766,201018,6150.0,Yes
619783,201018,1750.0,Yes
619793,201124,5400.0,Yes
619811,201018,3250.0,Yes
619923,201018,3749.0,Yes
619962,201018,13735.0,Yes
620336,201018,9668.0,Yes
620398,201018,12499.0,Yes
620501,201018,3750.0,No
620523,201344,11000.0,Yes
620605,201018,3750.0,Yes
620606,201018,6750.0,Yes
620685,201018,5150.0,Yes
620710,201018,3750.0,Yes
620772,201234,3750.0,Yes
620786,201018,5250.0,No
620810,201124,3250.0,Yes
620904,201018,6250.0,Yes
620926,201018,5000.0,Yes
621018,201124,6750.0,No
621039,201018,7000.0,Yes
616454,201018,2750.0,Yes
621087,201018,3750.0,Yes
621120,201018,10173.0,No
621151,201018,10000.0,Yes
621180,201124,4750.0,Yes
621195,201018,7750.0,Yes
621216,201124,15480.0,Yes
621225,201018,11750.0,Yes
621292,201018,11950.0,Yes
621311,201018,10652.0,Yes
621371,201018,3250.0,Yes
621396,201018,4250.0,Yes
621400,201018,16250.0,No
621409,201124,4150.0,Yes
621413,201018,5250.0,Yes
621421,201124,4250.0,Yes
621432,201124,3750.0,Yes
621460,201018,16000.0,Yes
621476,201018,500.0,Yes
621536,201018,8270.0,Yes
621554,201124,2250.0,No
621601,201018,3750.0,Yes
621612,201018,6250.0,Yes
621876,201018,13977.0,Yes
621925,201018,3150.0,No
621964,201018,5650.0,Yes
621995,201124,2500.0,Yes
622029,201018,11150.0,Yes
622197,201018,6750.0,No
622294,201018,6750.0,Yes
622312,201234,9750.0,No
622316,201018,14250.0,Yes
622366,201124,3750.0,Yes
622438,201018,500.0,Yes
622474,201018,10235.0,Yes
622560,201018,5750.0,Yes
622524,201018,11128.0,No
622576,201018,10250.0,Yes
622635,201018,6750.0,Yes
622639,201018,3750.0,Yes
622697,201018,9926.0,Yes
622717,201018,2750.0,Yes
622751,201018,6250.0,No
622790,201234,9500.0,Yes
622792,201018,4250.0,Yes
622798,201018,3000.0,Yes
622821,201128,2749.0,No
622827,201128,2750.0,Yes
524704,201018,3250.0,Yes
622894,201018,10750.0,Yes
623033,201018,5052.0,Yes
623046,201124,3251.0,Yes
623066,201018,1750.0,No
623096,201018,5000.0,Yes
623194,201018,4150.0,Yes
623231,201018,8950.0,Yes
623322,201018,5250.0,Yes
623478,201018,4250.0,Yes
623554,201018,9750.0,Yes
623722,201128,6650.0,Yes
623869,201018,4250.0,Yes
623939,201124,3150.0,No
624042,201018,3250.0,Yes
624072,201018,8250.0,Yes
624102,201018,3250.0,Yes
624257,201124,2750.0,Yes
624286,201018,6750.0,Yes
624291,201018,9554.0,Yes
624337,201128,4450.0,Yes
624358,202234,2750.0,No
624359,201018,12500.0,Yes
526608,201018,4250.0,Yes
624426,201018,3750.0,Yes
624450,201234,1750.0,Yes
624489,201124,2150.0,No
624525,201124,3750.0,Yes
624537,201124,9350.0,Yes
624554,201018,18085.0,Yes
624562,201018,2211.0,Yes
624656,201018,8250.0,Yes
624666,201018,5200.0,Yes
624691,201018,5150.0,Yes
624715,201128,8783.0,No
624742,201018,7500.0,Yes
624778,201018,3750.0,Yes
624821,201124,1970.0,Yes
624824,201018,11900.0,Yes
624831,201124,3250.0,Yes
624834,201124,2677.0,No
624861,201018,11000.0,Yes
624866,201018,5250.0,Yes
624901,201018,3750.0,Yes
524428,201018,2250.0,Yes
624947,201018,12900.0,Yes
624976,201018,5500.0,Yes
624979,201018,4250.0,Yes
625006,201018,4250.0,Yes
625134,201018,2750.0,Yes
625148,201018,2500.0,Yes
625346,201234,6250.0,Yes
625362,201018,6250.0,No
625445,201018,3250.0,Yes
625467,201018,3250.0,Yes
625469,201018,9757.0,Yes
625472,201018,4250.0,Yes
625487,201018,11872.0,Yes
625554,201018,3250.0,Yes
625561,201018,9500.0,Yes
625573,201128,12650.0,No
625665,201018,3250.0,Yes
624484,201018,9250.0,Yes
625691,201234,2250.0,Yes
625692,201458,6250.0,No
625713,201018,8250.0,Yes
625723,201018,3750.0,Yes
625812,201124,8150.0,No
625831,201128,2250.0,Yes
625912,201124,2150.0,No
625933,201018,2750.0,Yes
625964,201124,6150.0,Yes
626002,201018,3250.0,Yes
626052,201018,12749.0,No
626163,201018,3749.0,Yes
626182,201018,4250.0,Yes
626183,201018,10250.0,Yes
626189,201018,3750.0,No
626202,201018,3250.0,Yes
626248,201018,5150.0,Yes
626252,201124,1750.0,Yes
626323,201018,3150.0,Yes
626420,201018,13346.0,No
626446,201018,8125.0,Yes
626479,201018,5750.0,Yes
626523,201018,9750.0,No
626539,201018,3250.0,Yes
626611,201018,6500.0,Yes
626630,201018,6750.0,Yes
626635,201234,6250.0,Yes
626636,201018,7750.0,Yes
626641,201018,7500.0,Yes
626645,201018,11376.0,Yes
626649,201124,0.0,Yes
626893,201018,6500.0,Yes
626898,201018,406.0,Yes
626969,201018,4750.0,Yes
627083,201124,3150.0,Yes
627084,201124,3325.0,Yes
627094,201124,8150.0,No
627102,201018,5250.0,Yes
627242,201018,6250.0,Yes
627247,201018,8250.0,Yes
627306,201018,11930.0,No
627309,201124,6750.0,Yes
627325,201018,1100.0,Yes
627327,201018,8250.0,Yes
627410,201018,6250.0,Yes
627499,201124,2750.0,Yes
627506,201018,5875.0,Yes
627588,201018,9549.0,Yes
627597,201018,2500.0,Yes
627627,201018,5353.0,Yes
627694,201018,6750.0,Yes
627739,201128,9567.0,Yes
627753,201018,4052.0,Yes
627912,201018,6250.0,No
627964,201018,13710.0,Yes
627967,201344,1750.0,No
628086,201018,3120.0,Yes
628162,201018,3750.0,Yes
628323,201018,8150.0,Yes
628351,201018,6750.0,Yes
628504,201124,3750.0,Yes
628622,201018,1750.0,Yes
628637,201124,3250.0,Yes
628777,201018,6650.0,Yes
628861,201128,4666.0,Yes
628886,201344,3250.0,Yes
628897,201124,5150.0,Yes
628899,201234,2750.0,No
628900,201454,2750.0,No
629042,201018,3250.0,Yes
629062,201018,1303.0,No
629100,201018,4750.0,Yes
629207,201018,3250.0,Yes
629325,201124,10338.0,Yes
629361,201018,5150.0,Yes
629382,201018,8250.0,Yes
629396,201018,13250.0,Yes
629495,201018,5750.0,Yes
629498,201018,5750.0,Yes
629678,201018,5650.0,Yes
629695,201018,6750.0,No
629867,201018,7750.0,Yes
629936,201018,216.0,Yes
629946,201018,8286.0,Yes
629949,201018,1750.0,No
629950,201348,1750.0,Yes
629976,201234,4750.0,Yes
629994,201348,10500.0,Yes
629998,201128,3750.0,Yes
630100,201018,6749.0,Yes
630128,201018,2150.0,No
630152,201124,941.0,No
630206,201018,3150.0,Yes
630222,201124,3750.0,No
630317,201018,7250.0,Yes
630318,201018,5750.0,Yes
630475,201124,1538.0,Yes
630599,201124,3750.0,Yes
630630,201018,2750.0,Yes
630637,201018,3150.0,Yes
630653,201018,3750.0,Yes
630662,201018,3750.0,Yes
630769,202124,14782.0,No
630787,201124,2750.0,Yes
630803,201124,6631.0,Yes
630804,201124,0.0,Yes
630810,201018,9749.0,Yes
630825,201124,2500.0,Yes
630850,201018,4650.0,Yes
593646,201018,11750.0,Yes
630930,201018,6750.0,Yes
631001,201018,2150.0,No
631009,201018,1250.0,Yes
631309,201018,4750.0,Yes
631312,201124,6750.0,Yes
631345,201124,5150.0,Yes
631356,201018,10250.0,Yes
631474,201018,6350.0,Yes
631507,201018,2750.0,No
631518,201124,1426.0,Yes
631533,201674,4751.0,Yes
631559,201018,19605.0,Yes
631562,201018,4250.0,Yes
631583,201018,2150.0,Yes
631606,201124,2150.0,Yes
631827,201018,3250.0,Yes
631935,201018,3750.0,Yes
631945,201018,15250.0,No
632104,201018,2250.0,Yes
632119,201124,9970.0,Yes
632132,201018,11650.0,Yes
632177,201018,2750.0,Yes
632182,201018,7148.0,Yes
632215,201234,13500.0,Yes
632232,201018,6250.0,Yes
632260,201128,10007.0,Yes
632267,201018,3250.0,Yes
632308,201454,2750.0,Yes
632322,201234,14923.0,Yes
632323,201238,10609.0,Yes
632410,201018,1271.0,Yes
632439,201018,4249.0,Yes
632445,201784,2750.0,Yes
632464,201124,2750.0,Yes
632465,201454,3250.0,Yes
632466,201124,2750.0,Yes
632657,201018,4250.0,Yes
632742,201128,1750.0,Yes
632787,201018,13160.0,No
632807,201018,7750.0,Yes
632816,201018,4000.0,Yes
633031,201018,5250.0,No
633032,201018,3250.0,Yes
633061,201018,17272.0,No
633068,201018,5150.0,No
633128,201018,4750.0,Yes
633137,201018,4100.0,Yes
633398,201124,5250.0,No
633402,201018,7800.0,Yes
633437,201018,4750.0,Yes
633491,201018,6750.0,Yes
633531,201018,4750.0,Yes
633558,201018,3750.0,Yes
289997,201018,6250.0,Yes
633664,201238,16711.0,Yes
633672,201018,5750.0,Yes
633675,201018,1000.0,Yes
633681,201018,6000.0,Yes
633688,201018,8750.0,No
633793,201018,13789.0,Yes
633796,201018,6750.0,Yes
633866,201238,9943.0,No
633916,201344,14308.0,Yes
633918,201018,10250.0,Yes
633945,201124,3750.0,Yes
633964,201128,9500.0,No
633987,201018,6250.0,Yes
633991,201018,3900.0,Yes
634174,201018,2750.0,No
634187,201018,3249.0,Yes
634220,201018,337.0,Yes
634284,201018,3750.0,Yes
634309,201018,2750.0,Yes
634311,201018,4250.0,Yes
634313,201018,2750.0,Yes
634349,201124,2750.0,Yes
634585,201018,15418.0,Yes
634771,201124,4250.0,Yes
634928,201018,408.0,Yes
635082,201124,6750.0,Yes
635425,201018,4250.0,Yes
635548,201124,3750.0,Yes
635590,201128,12416.0,Yes
635687,201018,6750.0,Yes
635989,201018,2750.0,Yes
636185,201018,11471.0,Yes
636208,201124,3250.0,Yes
636245,201018,5085.0,Yes
636340,201018,2250.0,Yes
636352,201234,10250.0,Yes
636364,201128,6750.0,Yes
636510,201018,10250.0,Yes
636516,201124,2750.0,Yes
636888,201018,3250.0,Yes
637027,201018,3250.0,Yes
637033,201018,10789.0,Yes
637219,201018,6250.0,Yes
637344,201018,3750.0,Yes
637376,201018,2750.0,Yes
637500,201018,2250.0,Yes
637508,201234,7750.0,Yes
637510,201564,15194.0,Yes
637572,201124,4402.0,Yes
637626,201018,6250.0,Yes
386324,201124,10750.0,Yes
637786,201018,2750.0,Yes
637808,201564,4750.0,Yes
637850,201018,14150.0,Yes
637857,201018,7821.0,Yes
638085,201018,6250.0,Yes
638087,201018,5250.0,No
638165,201018,10750.0,Yes
638263,201018,5000.0,Yes
638280,201018,3750.0,Yes
638384,201018,11750.0,Yes
638404,201124,6750.0,Yes
638540,201018,5665.0,Yes
638541,201124,4150.0,Yes
638565,201018,3750.0,Yes
638570,201018,8650.0,Yes
638597,201018,2750.0,No
638863,201018,11234.0,Yes
639088,201564,14002.0,Yes
639165,201344,12716.0,Yes
639170,201018,4750.0,No
639457,201124,3750.0,Yes
639498,201128,3650.0,Yes
639505,201018,5223.0,Yes
639506,201018,3150.0,No
639583,201018,2750.0,Yes
639780,201018,12489.0,Yes
639805,201454,2250.0,Yes
639902,201124,4250.0,Yes
640101,201124,6650.0,No
640121,201018,7850.0,Yes
640153,201018,3067.0,Yes
640154,201018,5250.0,Yes
640203,201018,4750.0,Yes
640255,201018,3250.0,No
640279,201018,3250.0,Yes
640322,201018,1750.0,Yes
640336,201018,5750.0,Yes
640352,201124,11660.0,Yes
640358,201018,8050.0,No
640359,201018,5015.0,Yes
640647,201018,9750.0,Yes
640722,201018,8750.0,Yes
597550,201018,2750.0,No
640966,201018,4150.0,Yes
641300,201234,16638.0,Yes
641398,201018,7750.0,Yes
641515,201018,4750.0,Yes
531575,201124,3750.0,Yes
641770,201124,3028.0,Yes
641843,201124,21417.0,Yes
641974,201018,3250.0,Yes
642093,201018,1000.0,No
642182,201018,6250.0,Yes
642302,201018,4250.0,Yes
642330,201018,0.0,Yes
642381,201018,2750.0,Yes
642460,201018,5650.0,Yes
642925,201018,4249.0,Yes
642979,201124,7187.0,No
643259,201018,6250.0,Yes
643735,201018,3250.0,Yes
643738,201018,9750.0,Yes
643987,201018,2750.0,Yes
644159,201018,4250.0,Yes
644168,201018,3150.0,Yes
644182,201018,5750.0,Yes
644198,201018,3150.0,Yes
644296,201564,2750.0,Yes
644300,201018,3750.0,Yes
644379,201234,12002.0,Yes
644383,201344,3750.0,Yes
644398,201124,10970.0,Yes
644416,201018,10170.0,Yes
644503,201018,3150.0,Yes
644598,201018,5750.0,Yes
644601,201018,8750.0,Yes
644603,201018,3250.0,Yes
644606,201234,15250.0,Yes
644638,201124,10900.0,Yes
644709,201018,6250.0,Yes
644752,201128,4250.0,Yes
644758,201018,3150.0,Yes
644775,201124,2150.0,Yes
644776,201124,5650.0,Yes
644847,201124,6750.0,Yes
644886,201018,3750.0,No
644926,201018,2693.0,Yes
644956,201018,3750.0,Yes
645029,201018,2250.0,Yes
645109,201018,12750.0,Yes
645153,201018,3150.0,Yes
645215,201018,13988.0,Yes
645273,201018,11140.0,Yes
645279,201018,6750.0,Yes
645286,201018,5750.0,No
645348,201018,3650.0,Yes
645381,201124,1602.0,Yes
645502,201018,4788.0,Yes
645530,201018,8708.0,Yes
645609,201234,3250.0,No
645621,201454,13059.0,Yes
645629,201018,7680.0,No
645733,201124,2750.0,Yes
645755,201018,10035.0,Yes
645909,201018,7500.0,Yes
645984,201018,7450.0,Yes
645993,201018,9250.0,Yes
645999,201018,2750.0,Yes
646106,201674,17270.0,Yes
646153,201018,13560.0,Yes
646227,201124,15650.0,No
646313,201124,4150.0,Yes
646317,201124,4150.0,Yes
646365,201018,3250.0,Yes
646534,201018,2000.0,Yes
646598,201018,7523.0,Yes
646633,201018,8750.0,Yes
646709,201018,8150.0,Yes
646758,201018,2750.0,Yes
646820,201018,1750.0,No
646921,201018,3150.0,Yes
646967,201018,11250.0,Yes
646973,201018,2050.0,Yes
646974,201018,3150.0,No
647031,201018,9250.0,Yes
647130,201018,3250.0,Yes
647137,201018,10750.0,Yes
647198,201124,5150.0,Yes
647247,201018,4650.0,No
647328,201018,9250.0,Yes
647508,201018,3750.0,Yes
647512,201018,18456.0,Yes
647578,201018,12289.0,No
647625,201018,1750.0,Yes
647646,201018,3250.0,Yes
647648,201018,3750.0,No
647734,201128,9500.0,Yes
647796,201124,5100.0,No
647798,201018,4852.0,Yes
647849,201128,3250.0,Yes
647855,201238,2750.0,Yes
647909,201018,2000.0,Yes
647927,201018,7250.0,Yes
647971,201124,6650.0,Yes
648028,201018,2150.0,Yes
648052,201018,8250.0,Yes
648094,201018,7792.0,Yes
648279,201018,264.0,Yes
648282,201018,9275.0,No
648376,201018,11000.0,Yes
648428,201018,11400.0,Yes
648448,201018,5200.0,Yes
648488,201018,5750.0,Yes
648490,201018,7250.0,Yes
648505,201018,8150.0,Yes
648521,201018,3150.0,Yes
648559,201018,6250.0,Yes
648613,201018,6734.0,Yes
648703,201018,10977.0,No
648717,201018,6750.0,Yes
648732,201018,7000.0,Yes
648790,201018,14289.0,Yes
648799,201124,12900.0,No
648820,201238,8860.0,Yes
648856,201018,10500.0,Yes
648973,201898,6716.0,Yes
649023,201018,13750.0,Yes
649030,201124,9930.0,Yes
649053,201018,8250.0,Yes
649089,201018,9650.0,No
649151,201018,6650.0,Yes
649199,201124,4750.0,No
649202,201124,8750.0,No
649206,201124,9250.0,Yes
649229,201018,3250.0,Yes
649323,201018,15800.0,Yes
649365,201018,5250.0,Yes
649366,201018,5750.0,No
649371,201018,6189.0,Yes
649372,201018,3250.0,Yes
649379,201234,6750.0,No
649388,201018,3250.0,Yes
649408,201018,10600.0,No
649412,201018,5500.0,Yes
649437,201018,2750.0,Yes
649508,201124,5000.0,Yes
649513,201238,6250.0,Yes
649530,201018,9250.0,Yes
649566,201124,2750.0,Yes
649580,201018,2750.0,Yes
649588,201018,2750.0,Yes
649598,201018,2750.0,No
649616,201018,2750.0,Yes
649617,201018,7267.0,Yes
649621,201018,6719.0,Yes
649679,201018,3750.0,Yes
649688,201018,13822.0,Yes
649805,201018,6405.0,Yes
649825,201018,3276.0,No
649862,201234,1000.0,Yes
649890,201018,5750.0,Yes
649920,201018,11485.0,Yes
649922,201018,1700.0,Yes
649980,201124,5450.0,Yes
649988,201018,6650.0,Yes
649989,201018,6250.0,Yes
649991,201018,4642.0,Yes
650010,201018,3750.0,Yes
650088,201018,13340.0,Yes
650150,201018,3150.0,Yes
650223,201018,17409.0,Yes
650255,201018,7357.0,Yes
650260,201018,8250.0,Yes
650277,201018,4021.0,Yes
650440,201018,5150.0,Yes
650459,201018,6750.0,Yes
650491,201018,2250.0,Yes
650519,201018,1507.0,Yes
650583,201124,4250.0,Yes
650612,201018,8176.0,Yes
650616,201234,3251.0,Yes
650674,201124,3750.0,Yes
650679,201018,12620.0,Yes
650685,201344,2250.0,Yes
650693,201018,6250.0,Yes
650733,201018,15286.0,Yes
650761,201018,5750.0,Yes
650768,201018,6650.0,Yes
650778,201018,9999.0,Yes
650779,201018,6750.0,Yes
650857,201124,12020.0,No
650930,201124,2150.0,No
651018,201018,5150.0,No
651039,201018,2750.0,Yes
651170,201124,1377.0,Yes
651174,201018,10617.0,Yes
651258,201124,6750.0,Yes
651268,201018,8999.0,Yes
651301,201018,6650.0,Yes
651315,201018,3750.0,Yes
651378,201018,2750.0,Yes
651570,201454,11316.0,Yes
651644,201234,4750.0,No
651656,201018,3750.0,Yes
651721,201344,14661.0,Yes
651738,201234,11585.0,Yes
651750,201234,13040.0,No
651752,201124,10495.0,Yes
651824,201018,9750.0,Yes
651860,201018,3250.0,Yes
651867,201128,2150.0,Yes
651868,201234,13867.0,Yes
651875,201124,10744.0,Yes
651897,201018,8750.0,Yes
651921,201018,3250.0,Yes
651938,201234,3250.0,Yes
651944,201018,4837.0,Yes
651949,201344,5250.0,No
650326,201238,3250.0,Yes
651959,201234,3750.0,Yes
651960,201124,3750.0,Yes
651991,201234,7750.0,Yes
652035,201128,2750.0,Yes
652058,201234,500.0,Yes
652079,201234,7850.0,No
652083,201018,11250.0,Yes
652084,201018,5250.0,Yes
652087,201018,5750.0,Yes
652119,201018,5500.0,Yes
652154,201124,1750.0,Yes
652156,201018,11230.0,Yes
652187,201018,14120.0,Yes
652200,201018,1406.0,No
652209,201124,0.0,Yes
652220,201018,3650.0,Yes
652233,201018,6750.0,Yes
652236,201018,5150.0,Yes
652273,201018,2750.0,Yes
652288,201018,5250.0,No
652297,201018,3750.0,Yes
652301,201124,10250.0,Yes
652308,201018,3250.0,Yes
652386,201018,0.0,Yes
652388,201018,7150.0,Yes
652392,201018,8000.0,Yes
652397,201018,8250.0,Yes
652436,201018,6250.0,Yes
652444,201018,6750.0,Yes
652446,201018,10288.0,No
652491,201018,8300.0,Yes
652542,201018,1710.0,Yes
652544,201124,17250.0,No
652596,201234,3250.0,No
652610,201018,9783.0,No
652627,201018,5400.0,No
652628,201454,1000.0,Yes
652708,201018,2750.0,Yes
652711,201018,6250.0,Yes
652733,201018,8000.0,Yes
652740,201234,3000.0,Yes
652757,201124,12205.0,Yes
652770,201018,5750.0,Yes
652848,201454,2250.0,Yes
