UID,TERM,FGEN,GRADUATED
1549512,202124,Yes,No
1549518,202124,Yes,No
1550319,202014,No,No
1550325,202014,Yes,No
1550332,202014,Yes,No
1550333,202014,Yes,No
1549879,202014,Yes,No
1549886,202124,No,No
1549937,202014,No,No
1280770,202014,No,No
1549982,202014,No,No
1549984,202014,No,No
1550441,202234,No,No
1550285,202124,No,No
1549993,201908,No,No
1549994,202014,Yes,No
1549995,202014,No,No
1549942,202014,Yes,No
1463081,202014,No,No
1549950,202014,No,No
1550029,202014,Yes,No
1550032,202014,Yes,No
1550034,202014,No,No
1550192,202234,Yes,No
1653215,202124,Yes,No
1653218,202124,No,No
1278049,202014,Yes,No
1550776,201908,No,No
1550805,202234,No,No
1550769,202234,Yes,No
1551339,202234,No,No
1551824,202344,Yes,No
1551846,202014,Yes,No
1551847,202014,No,No
1552003,202124,Yes,No
1552008,202014,No,No
1552025,202234,Yes,No
1552082,202014,No,No
1552088,202014,No,No
1551700,202014,Yes,No
1551707,202014,Yes,No
1551709,202014,No,No
1656674,202124,No,No
1656682,202124,No,No
1551802,202124,No,No
1552181,202014,No,No
1551882,202014,Yes,No
1551886,202124,Yes,No
1552039,202014,Yes,No
1552042,202014,No,No
1552061,202018,No,No
1552067,202014,Yes,No
1552074,202124,Yes,No
1551477,202124,Yes,No
1551554,202234,No,No
1551665,202124,Yes,No
1551684,201908,No,No
1551687,202014,Yes,No
1551688,201908,No,No
1550858,202014,No,No
1552402,202014,No,No
1552232,202014,Yes,No
1552246,202014,No,Yes
1552296,202124,No,No
1552297,202124,Yes,No
1279738,202124,No,No
1552458,202128,No,No
1552567,202014,Yes,No
1552215,202238,Yes,No
1552621,202014,Yes,Yes
1552810,202014,No,No
1552353,202014,Yes,No
1552881,202014,No,No
1552887,202014,No,No
1552890,202014,Yes,No
1553050,202234,Yes,No
1553272,202124,Yes,No
1549479,202014,Yes,No
1553213,202014,No,No
1553224,202124,Yes,No
1553225,202018,No,No
1553229,202014,No,No
1553274,202014,No,No
1553189,202128,No,No
1553586,202014,No,No
1553623,202014,Yes,No
1553114,202014,No,Yes
1553242,202014,No,Yes
1553279,202124,No,No
1553292,202014,No,No
1553293,202124,Yes,No
1553525,202124,Yes,Yes
1553668,202128,Yes,No
1553727,202014,No,No
1553733,202014,Yes,Yes
1553448,202124,Yes,No
1553455,202128,Yes,No
1553459,202124,Yes,No
1553469,202124,No,No
1553672,202014,No,No
1553707,202014,Yes,No
1554186,202124,No,No
1554221,202014,No,Yes
1554279,202014,Yes,No
1554322,202014,No,No
1554373,202014,No,Yes
1554375,202014,Yes,No
1554407,202014,No,Yes
1554503,202124,Yes,Yes
1554463,202014,Yes,No
1685676,202238,No,No
1554461,202014,No,No
1554557,202014,Yes,Yes
1554215,202014,No,Yes
1322513,202124,No,No
1661727,202124,Yes,No
1554319,202014,Yes,No
1554320,202014,No,Yes
1554456,202124,No,No
1553851,202344,Yes,No
1553964,202014,Yes,Yes
1554693,202014,Yes,No
1555022,202014,No,No
1555034,202014,No,No
1555110,202234,No,No
1554803,202014,No,No
1554792,202014,No,Yes
1555242,202014,No,Yes
1555282,202014,Yes,Yes
1555284,202128,Yes,No
1555375,202124,Yes,No
1555198,202014,No,No
1555338,202124,Yes,Yes
1554695,202018,Yes,No
1554800,202014,No,Yes
1555150,202234,No,No
1554598,202014,Yes,No
1554806,202014,No,No
764514,202014,No,Yes
1554921,202014,Yes,No
1554982,202014,Yes,No
1554999,202014,Yes,No
1555415,202238,No,No
1548593,202014,No,Yes
1555448,202234,Yes,No
1555425,202014,No,No
1559060,202124,No,No
1559965,202344,Yes,No
1560131,202014,No,Yes
1560558,202014,No,No
1560615,202014,Yes,No
1560764,202124,No,No
1560275,202014,No,No
1555345,202014,No,Yes
1560573,202124,Yes,No
1447632,202014,No,No
1560193,202234,No,No
1555332,202014,No,Yes
1560201,202014,No,Yes
1560449,202014,No,Yes
1560474,202124,Yes,No
1560478,202124,No,No
1561378,202124,No,No
1561492,202014,No,Yes
1687849,202124,No,No
1561280,202124,No,No
1560826,202124,No,No
1561032,202124,Yes,No
1561207,202124,No,No
1281207,202014,Yes,No
1562216,202014,Yes,No
1562209,202014,No,Yes
1562231,202014,No,No
1561955,202234,Yes,No
1689512,202234,No,No
1561726,202124,No,No
1561682,202014,No,No
1561714,202014,No,Yes
1562359,202234,No,No
1562947,202014,No,Yes
1562948,202014,Yes,Yes
1562949,202014,No,Yes
1562950,202014,No,No
1562809,202018,No,Yes
1692459,202124,Yes,No
1562982,202014,No,Yes
1562374,202014,No,Yes
1562376,202014,No,Yes
1562380,202124,Yes,No
1562386,202124,No,No
1562399,202124,No,No
1562428,202234,No,No
1562440,202124,No,No
1562674,202124,Yes,No
1562682,202344,Yes,No
1562758,202014,Yes,No
1562781,202344,No,No
1563369,202124,No,No
1563701,202014,Yes,No
1563092,202124,Yes,No
1563137,202124,Yes,No
1563270,202014,No,Yes
1563326,202014,No,Yes
1563441,202014,No,No
1563596,202014,No,No
1563600,202124,Yes,No
1563550,202238,Yes,No
1563490,202124,No,No
1563398,202234,Yes,No
1563766,202124,Yes,No
1564037,202234,No,No
1564396,202124,Yes,No
1564302,202234,No,No
1563853,202014,No,No
1564381,202124,Yes,No
1564047,202124,No,No
1563979,202128,Yes,No
1563994,202124,Yes,No
1565047,202124,Yes,No
1565067,202124,No,No
1564962,202014,No,Yes
1565037,202014,No,No
1565102,202124,Yes,No
1564642,202124,No,No
1565574,202124,Yes,No
1565647,202124,No,No
1565851,202124,Yes,No
1565510,202014,No,No
1566204,202124,Yes,No
1567004,202234,Yes,No
1567198,202124,Yes,No
1567413,202234,No,No
1567723,202124,No,No
1567077,202124,No,No
1567443,202234,Yes,No
1567647,202344,Yes,No
1567808,202344,No,No
1567812,202234,Yes,No
1568198,202124,Yes,No
1568582,202234,No,No
1568066,202234,No,No
1568071,202124,Yes,Yes
1568086,202344,No,No
1568455,202234,No,No
1568314,202124,Yes,No
1568347,202234,No,No
1567862,202124,No,No
1567909,202234,No,No
1568435,202124,No,No
1569074,202014,No,No
1755580,202234,Yes,No
1755582,202234,No,No
1570012,202124,Yes,Yes
1569606,202124,Yes,No
1569608,202344,No,No
1569537,202014,No,No
1569701,202344,No,No
1569524,202234,No,No
1570005,202234,No,No
1570064,202124,No,No
1569570,202014,Yes,No
1570140,202128,Yes,No
1569485,202234,Yes,No
1569891,202344,No,No
1570390,202014,No,No
1570393,202014,No,Yes
1570360,202014,Yes,No
1755237,202234,No,No
1756059,202234,No,No
1756060,202234,No,No
1570458,202124,No,No
1570532,202124,No,No
1570805,202124,No,No
1570809,202124,Yes,No
1570751,202014,No,No
1570543,202124,Yes,No
1756551,202234,Yes,No
1756554,202238,No,No
1571419,202014,No,No
1571566,202234,No,No
1571637,202124,No,No
1571011,202014,No,No
1571659,202234,No,No
1571497,202124,No,No
1571192,202234,Yes,No
1571208,202124,Yes,No
1571217,202124,No,Yes
1757062,202234,No,No
1571587,202014,No,No
1571596,202234,Yes,No
1757239,202238,No,No
1757240,202234,No,No
1571139,202124,Yes,No
1572010,202234,Yes,No
1571882,202124,Yes,No
1571885,202344,No,No
1571896,202124,Yes,No
1571809,202124,Yes,No
1571837,202124,No,No
1571753,202124,No,No
1571767,202124,No,No
1573048,202238,No,No
1573356,202124,Yes,No
1574414,202234,No,No
1575227,202234,Yes,No
1576503,202124,Yes,No
1577472,202344,No,No
1577374,202234,Yes,No
1578303,202234,No,No
1578514,202124,Yes,No
1578831,202234,No,No
1578835,202124,No,No
1578373,202124,No,No
1579362,202234,Yes,No
1579434,202234,Yes,No
1571642,202014,No,Yes
1580077,202234,Yes,No
1581903,202124,Yes,No
1582808,202234,No,No
1587546,202124,No,No
1587161,202234,No,No
1587852,202234,No,No
1588179,202124,No,No
1588700,202124,No,No
1589509,202124,No,No
1590024,202238,No,No
1590778,202124,No,No
1592079,202124,No,No
1592740,202234,No,No
1592486,202124,Yes,No
1593537,202124,No,No
1594164,202234,No,No
1593882,202234,No,No
1594337,202234,Yes,No
1595559,202124,No,No
1595666,202234,Yes,No
1595396,202124,No,No
1596028,202234,Yes,No
1597140,202234,No,No
1596570,202238,No,No
1596576,202234,No,No
1597873,202234,Yes,No
1598249,202234,Yes,No
1599378,202234,Yes,No
1600908,202124,Yes,No
1602690,202234,No,No
1602447,202124,Yes,No
1603370,202234,No,No
1604210,202234,No,No
1604347,202128,Yes,No
1604392,202124,No,No
1604456,202124,No,No
1604060,202234,Yes,No
1605128,202124,No,No
1607201,202124,No,No
1607947,202124,No,No
1608052,202234,No,No
1607624,202234,Yes,No
1607778,202124,Yes,No
1608514,202234,No,No
1610951,202234,No,No
1612892,202234,No,No
1612504,202234,Yes,No
1612749,202234,No,No
1613411,202124,No,No
1613420,202124,No,No
1613465,202234,No,No
1614387,202234,No,No
1615500,202124,Yes,No
1616820,202234,No,No
1617864,202234,Yes,No
1618385,202234,No,No
1619384,202234,No,No
1620209,202124,No,No
1620379,202344,Yes,No
1621034,202234,Yes,No
1621975,202124,No,No
1622335,202344,No,No
1622486,202234,No,No
1622781,202234,No,No
1626353,202234,No,No
1626814,202234,No,No
1627873,202234,No,No
1628152,202124,No,No
1628354,202124,No,No
1628876,202124,Yes,No
1629815,202234,Yes,No
1629158,202234,No,No
1629292,202124,No,No
1630078,202234,No,No
1630558,202234,Yes,No
1631833,202124,No,No
1632161,202124,Yes,No
1632600,202234,No,No
1633388,202234,No,No
1634244,202238,No,No
1634648,202234,Yes,No
1635596,202234,Yes,No
1635310,202234,No,No
1635852,202234,No,No
1637473,202124,Yes,No
1637498,202124,Yes,No
1638535,202124,No,No
1638201,202234,No,No
1638257,202124,No,No
1639454,202124,No,No
1639889,202234,No,No
1640826,202014,No,Yes
1641164,202234,Yes,No
1605234,202344,No,No
1641180,202124,Yes,No
1640853,202124,Yes,No
1641209,202124,Yes,No
1641216,202124,Yes,No
1641236,202124,Yes,Yes
1641366,202014,No,No
1641586,202234,No,No
1642000,202014,No,Yes
1642071,202014,No,Yes
1642072,202014,Yes,No
1641896,202124,No,No
1641945,202234,No,No
1641556,202018,No,No
1642536,202124,No,No
1642721,202124,No,No
1642726,202124,Yes,No
1642816,202014,No,Yes
1642648,202018,No,No
1643004,202124,No,No
1322474,202018,No,No
1643745,202234,Yes,No
1643748,202234,No,No
1643814,202128,Yes,No
1643573,202124,No,No
1643687,202124,Yes,No
1643046,202344,No,No
1644130,202344,No,No
1643886,202124,No,No
1643905,202124,Yes,Yes
1645753,202124,No,Yes
1646793,202124,No,No
1685998,202344,Yes,No
1758316,202344,No,No
1758331,202344,No,No
1758336,202344,Yes,No
1758338,202344,No,No
1646842,202124,Yes,No
1647158,202124,No,No
1646808,202124,No,No
1647000,202124,Yes,No
1646815,202124,No,No
1646816,202344,Yes,No
1759753,202344,Yes,No
1647581,202124,Yes,No
1647583,202124,Yes,No
1647586,202234,No,No
1647400,202124,No,No
1647573,202124,No,No
1647949,202234,No,No
1647972,202124,Yes,No
1647643,202124,No,Yes
1647743,202124,Yes,No
1647746,202124,No,No
1648183,202124,Yes,No
1648437,202124,Yes,No
1648371,202124,Yes,No
1648066,202234,No,No
1648076,202124,Yes,No
1648275,202124,No,No
1648574,202344,Yes,No
1648991,202238,No,No
1648994,202124,No,Yes
1649008,202124,No,No
1648974,202124,No,No
1649022,202018,No,No
1649088,202124,No,No
1570286,202124,Yes,No
1648936,202124,No,Yes
1649618,202124,No,No
1761884,202344,No,No
1761891,202344,Yes,No
1649057,202234,No,No
1649689,202124,Yes,No
1649728,202124,Yes,No
1649727,202124,Yes,Yes
1650001,202124,Yes,No
1650030,202238,No,No
1650180,202124,No,No
1650270,202234,No,No
1649878,202124,No,No
1650168,202234,No,No
1650403,202124,Yes,No
1650436,202124,Yes,No
1650614,202128,Yes,No
1649987,202234,Yes,No
1650053,202124,No,No
1650055,202124,Yes,No
1649954,202234,Yes,No
1649972,202234,No,No
1650068,202018,No,No
1650110,202124,No,No
1650112,202124,Yes,No
1650333,202234,No,No
1650527,202124,Yes,No
1651324,202124,No,No
1651456,202124,No,No
1650733,202124,Yes,No
1650735,202344,Yes,No
1650817,202234,Yes,No
1650899,202234,No,No
1650965,202124,No,No
1650980,202124,No,No
1650982,202124,No,No
1651234,202124,Yes,No
1651259,202234,No,No
1651296,202124,Yes,No
1651298,202124,Yes,No
1651300,202124,No,No
1651124,202124,Yes,No
1651424,202124,No,No
1650999,202234,Yes,No
1651941,202124,Yes,No
1652174,202124,No,No
1651927,202234,Yes,No
1651936,202124,Yes,No
1651723,202234,No,No
1651912,202234,Yes,No
1652018,202124,No,No
1652047,202124,No,No
1652144,202124,No,No
1652279,202128,No,No
1652306,202124,Yes,No
1651931,202124,Yes,No
1652307,202124,Yes,No
1653096,202344,No,No
1652436,202124,Yes,No
1652571,202234,Yes,No
1652577,202234,Yes,No
1652588,202234,No,No
1653035,202124,Yes,No
1653047,202124,Yes,No
1653059,202124,Yes,No
1653513,202124,Yes,Yes
1641469,202124,No,Yes
1653875,202124,Yes,No
1653881,202124,No,No
1653536,202124,No,No
1653556,202124,No,No
1653620,202124,No,No
1653782,202128,Yes,No
1653250,202234,No,No
1653273,202234,Yes,No
1653274,202124,Yes,No
1442946,202344,Yes,No
1653615,202124,Yes,No
1653618,202124,Yes,No
1653376,202124,Yes,No
1653384,202124,No,No
1653392,202124,Yes,No
1653396,202124,No,No
1653402,202128,No,No
1653408,202124,Yes,No
1653414,202124,Yes,No
1653420,202124,Yes,No
1653431,202124,Yes,No
1653433,202124,Yes,No
1653436,202124,No,No
1653455,202124,Yes,No
1654497,202124,Yes,No
1653948,202344,No,No
1653951,202128,No,No
1762408,202344,No,No
1533200,202128,No,No
1655230,202124,No,No
1655000,202124,No,No
1655001,202124,Yes,No
1655011,202124,Yes,No
1655020,202124,Yes,No
1655025,202124,Yes,No
1655065,202234,No,No
1655311,202128,No,No
1655312,202238,No,No
1655326,202124,No,No
1655070,202124,No,No
1655072,202124,Yes,No
1762403,202344,Yes,No
1655109,202124,No,No
1655246,202124,Yes,No
1655406,202128,Yes,No
1655416,202124,Yes,No
1655421,202344,No,No
1641387,202344,Yes,No
1762653,202344,Yes,No
1656172,202128,No,No
1656231,202124,Yes,No
1656234,202124,Yes,No
1655576,202124,Yes,No
1655732,202124,No,No
1655777,202124,Yes,No
1656361,202234,Yes,No
1656369,202124,Yes,No
1656380,202124,No,No
1656385,202124,Yes,No
1656403,202124,No,No
1656407,202124,No,No
1656547,202124,Yes,No
1656549,202124,Yes,No
1656617,202124,No,No
1656657,202124,No,No
1656732,202124,Yes,No
1656275,202124,No,No
1656564,202124,No,Yes
1656540,202124,Yes,Yes
1656582,202124,No,No
1656638,202234,Yes,No
1656475,202124,No,No
1656482,202124,No,No
1656499,202124,Yes,No
1656625,202234,No,No
1657413,202124,Yes,No
1657555,202124,No,No
1657525,202124,No,No
1657526,202128,No,No
1657418,202124,Yes,No
1657427,202124,Yes,No
1657437,202124,Yes,No
1657445,202124,No,No
1657449,202124,No,No
1657454,202124,Yes,No
1657459,202124,Yes,No
1657465,202124,Yes,No
1657469,202124,Yes,No
1657481,202124,Yes,No
1657501,202124,No,No
1657558,202124,No,No
1657628,202238,No,No
1657629,202124,Yes,Yes
1657645,202128,Yes,No
1657660,202124,No,No
1659072,202234,No,No
1658780,202128,Yes,No
1659043,202124,Yes,No
1659045,202124,Yes,No
1659213,202124,Yes,No
1659291,202124,Yes,Yes
1659303,202124,No,No
1659304,202124,Yes,No
1659362,202124,Yes,No
1658810,202234,No,No
1659332,202124,No,No
1659340,202234,No,No
1659387,202234,No,No
1659423,202124,Yes,No
1659016,202234,Yes,No
1658968,202124,No,No
1659351,202124,No,No
1658864,202128,Yes,No
1658883,202124,No,No
1659134,202238,No,No
1656404,202124,Yes,No
1659694,202124,No,Yes
1659881,202128,Yes,No
1659882,202124,Yes,Yes
1659884,202238,No,No
1660142,202238,Yes,No
1659808,202124,No,No
1659823,202124,No,No
1659828,202124,No,No
1659834,202124,No,No
1659887,202124,Yes,No
1659841,202124,No,No
1659843,202124,Yes,No
1659596,202234,Yes,No
1659660,202344,Yes,No
1660511,202128,Yes,No
1660579,202124,No,No
1660563,202124,Yes,No
1661497,202124,No,No
1661500,202124,No,No
1661407,202124,No,No
1661426,202124,Yes,No
1661210,202234,Yes,No
1661648,202234,No,No
1661283,202124,Yes,Yes
1661473,202234,Yes,No
1661338,202128,Yes,No
1661694,202124,No,No
1661721,202128,Yes,No
1661722,202234,No,No
1663091,202124,No,No
1665652,202344,Yes,No
1670501,202234,No,No
1671000,202124,No,No
1672301,202344,No,No
1676243,202238,No,No
1677057,202344,Yes,No
1679572,202234,Yes,No
1679091,202124,No,No
1682453,202124,No,No
1682340,202344,No,No
1683556,202344,Yes,No
1684125,202124,No,Yes
1684198,202124,No,No
1683672,202124,Yes,No
1683704,202124,Yes,No
1683571,202238,Yes,No
1683631,202124,Yes,No
1683744,202124,Yes,No
1683566,202344,No,No
1683612,202234,No,No
1683618,202128,Yes,No
1683625,202344,No,No
1683796,202124,Yes,No
1683817,202124,Yes,No
1683577,202124,Yes,No
1683586,202124,Yes,No
1683589,202124,Yes,No
1683959,202124,Yes,No
1684048,202234,No,No
1684469,202124,No,No
1684929,202128,No,No
1684606,202344,Yes,No
1684598,202124,Yes,No
1684789,202124,Yes,No
1685475,202234,Yes,No
1685637,202124,No,No
1685767,202344,Yes,No
1685890,202234,No,No
1685848,202344,No,No
1685484,202124,No,No
1686295,202234,No,No
1684204,202234,Yes,No
1686292,202124,Yes,No
1686763,202124,No,No
1686698,202124,Yes,No
1686352,202124,No,No
1686756,202344,No,No
1687417,202234,Yes,No
1687449,202344,Yes,No
1687461,202344,Yes,No
1687614,202344,Yes,No
1687767,202234,No,No
1687768,202234,No,No
1688058,202344,No,No
1688203,202344,Yes,No
1688244,202344,No,No
1687649,202234,Yes,No
1688331,202344,Yes,No
1688346,202234,No,No
1688113,202344,No,No
1687911,202344,No,No
1688945,202234,No,No
1689034,202234,No,No
1689084,202124,No,Yes
1689037,202124,Yes,No
1689046,202124,No,Yes
1688807,202344,No,No
1688853,202344,Yes,No
1689071,202124,Yes,No
1689271,202234,Yes,No
1689312,202344,No,No
1689842,202124,No,No
1689874,202344,Yes,No
1689779,202124,No,No
1689783,202234,No,No
1689426,202124,No,No
1689838,202124,Yes,No
1690068,202234,No,No
1689727,202234,No,No
1690001,202234,No,No
1689297,202234,Yes,No
1689546,202128,No,No
1689651,202124,Yes,No
1689652,202124,Yes,No
1689755,202234,Yes,No
1689411,202124,No,No
1689691,202234,Yes,No
1689856,202124,No,No
1689422,202238,No,No
1689994,202124,No,No
1690885,202124,No,No
1690895,202344,No,No
1690896,202234,No,No
1690566,202234,No,No
1691600,202234,No,No
1691608,202234,No,No
1691502,202234,No,No
1691596,202124,Yes,No
1691316,202234,Yes,No
1691072,202124,No,No
1691500,202124,Yes,No
1691406,202124,No,No
1691435,202344,Yes,No
1691786,202344,No,No
1692283,202344,No,No
1692411,202124,No,No
1692487,202344,Yes,No
1692387,202234,No,No
1692491,202238,No,No
1692017,202234,No,No
1691933,202234,No,No
1691951,202234,No,No
1691972,202234,No,No
1692938,202344,No,No
1692951,202128,No,No
1693338,202234,Yes,No
1692634,202234,Yes,No
1692845,202234,Yes,No
1692981,202234,Yes,No
1693062,202234,No,No
1692778,202344,Yes,No
1692960,202234,No,No
1692961,202344,Yes,No
1692652,202234,No,No
1693009,202344,No,No
1693149,202124,Yes,Yes
1693240,202234,Yes,No
1693490,202234,No,No
1693477,202234,No,No
1693529,202124,No,No
1693482,202124,No,No
1694348,202234,No,No
1694351,202234,Yes,No
1694858,202344,Yes,No
1694877,202344,No,No
1694919,202234,Yes,No
1694729,202124,No,No
1694765,202124,No,Yes
1694923,202234,No,No
1695120,202124,Yes,No
1694754,202234,No,No
1695110,202238,No,No
1694957,202234,No,No
1694767,202234,No,No
1694817,202234,No,No
1695099,202344,No,No
1694563,202234,Yes,No
755320,201674,Yes,Yes
1694373,202124,No,No
1687587,202234,No,No
1694476,202344,Yes,No
1694747,202128,No,No
1695574,202128,No,No
1695991,202234,Yes,No
1695939,202234,No,No
1695940,202234,No,No
1696045,202234,No,No
1695464,202234,Yes,No
1695515,202234,Yes,No
1695449,202234,Yes,No
