UID,TERM,DFWIS,GRADUATED
1736837,202234,0,No
1736899,202344,0,No
1737443,202344,0,No
1737798,202344,1,No
1738908,202344,3,No
1739151,202344,0,No
1739672,202234,0,No
1740323,202234,4,No
1740628,202234,0,No
1740935,202344,0,No
1741622,202344,0,No
1743036,202238,0,No
1744702,202234,0,No
1746418,202234,0,No
1746728,202344,0,No
1747445,202344,0,No
1749838,202344,4,No
1750585,202344,0,No
1751111,202344,0,No
1751482,202234,1,No
1752319,202344,0,No
1753069,202234,0,No
1753187,202128,0,No
1753210,202234,6,No
1753581,202234,0,No
1753546,202234,0,No
1754161,202234,1,No
1754276,202234,0,No
1753906,202234,1,No
1754037,202234,0,No
1753385,202344,0,No
1753768,202344,0,No
1753799,202234,0,No
1753841,202234,0,No
1753393,202128,1,No
1753534,202234,0,No
1696992,202234,0,No
1753601,202234,1,No
1753606,202234,0,No
1754018,202234,0,No
1754927,202234,2,No
1754932,202234,0,No
1754938,202234,4,No
1754940,202234,1,No
1754942,202234,0,No
1754945,202234,1,No
1754951,202234,0,No
1754957,202128,1,No
1754960,202234,0,No
1754971,202238,0,No
1754987,202234,0,No
1754994,202234,0,No
1753836,202238,0,No
1755076,202234,0,No
1755078,202234,0,No
1755080,202234,0,No
1755088,202234,2,No
1755090,202234,0,No
1755092,202234,0,No
1755094,202238,0,No
1754394,202234,1,No
1696570,202234,0,No
1755000,202128,0,No
1755001,202234,3,No
1754325,202238,0,No
1754334,202234,0,No
1754806,202234,0,No
1755014,202128,2,No
1755043,202128,0,No
1755045,202234,0,No
1755046,202234,2,No
1754528,202234,0,No
1755050,202234,2,No
1755059,202234,0,No
1755066,202234,0,No
1684987,202234,0,No
1533103,202234,0,No
1696308,202234,2,No
1754892,202234,0,No
1754896,202234,0,No
1754901,202234,3,No
1754365,202234,1,No
1695579,202234,0,No
1754912,202234,0,No
1754919,202234,0,No
1754924,202234,0,No
1755156,202234,0,No
1755157,202234,6,No
1755159,202234,0,No
1755446,202234,1,No
1755451,202234,0,No
1755454,202128,0,No
1755545,202234,0,No
1755600,202234,2,No
1755601,202234,0,No
1755609,202234,2,No
1755612,202234,0,No
1755625,202238,0,No
1755481,202234,5,No
1755486,202234,0,No
1755489,202234,0,No
1755636,202234,0,No
1755348,202234,1,No
1755352,202234,0,No
1755354,202234,1,No
1755562,202234,0,No
1755566,202234,0,No
1755569,202234,0,No
1755571,202234,1,No
1755574,202234,0,No
1755211,202234,0,No
1755212,202234,0,No
1755223,202234,2,No
1694320,202238,0,No
1696300,202238,0,No
1755510,202238,0,No
1755514,202234,7,No
1755515,202234,0,No
1755528,202234,0,No
1755531,202234,1,No
1755537,202234,0,No
1696026,202128,0,No
1755299,202234,0,No
1755301,202234,1,No
1755302,202234,1,No
1755316,202234,0,No
1755325,202234,0,No
1755331,202234,0,No
1755334,202234,2,No
1755336,202234,0,No
1755337,202234,0,No
1755424,202234,0,No
1755250,202234,0,No
1755270,202234,1,No
1755384,202234,0,No
1755387,202234,0,No
1755393,202234,0,No
1755394,202234,0,No
1755399,202234,0,No
1755402,202234,0,No
1755096,202234,1,No
1755098,202234,1,No
1755110,202234,2,No
1755111,202128,0,No
1755112,202128,0,No
1755113,202234,0,No
1755120,202234,3,No
1755121,202234,0,No
1755122,202234,0,No
1755126,202234,0,No
1755128,202234,3,No
1755133,202234,4,No
1689050,202238,6,No
1755142,202234,3,No
1755145,202234,0,No
1755149,202234,2,No
1755923,202234,0,No
1756121,202234,0,No
1756043,202344,0,No
1756287,202234,1,No
1755832,202234,5,No
1755833,202234,0,No
1755836,202234,0,No
1755838,202234,0,No
1755840,202234,0,No
1755904,202234,0,No
1755965,202234,0,No
1755973,202234,0,No
1755664,202234,2,No
1755945,202238,0,No
1755947,202238,0,No
1755985,202234,0,No
1756034,202234,1,No
1756226,202234,4,No
1756228,202234,0,No
1756256,202234,0,No
1756265,202234,0,No
1756188,202234,0,No
1756213,202238,0,No
1755858,202234,1,No
1755860,202234,2,No
1755861,202234,1,No
1755864,202234,2,No
1755718,202234,0,No
1755722,202234,0,No
1755734,202234,0,No
1755742,202234,0,No
1756065,202238,0,No
1756070,202234,1,No
1755793,202234,0,No
1756010,202234,0,No
1756020,202234,0,No
1756151,202234,1,No
1756154,202234,1,No
1755686,202234,3,No
1755935,202234,2,No
1756004,202344,0,No
1756164,202234,0,No
1756165,202234,0,No
1756173,202234,1,No
1755778,202234,0,No
1755779,202234,3,No
1755791,202234,0,No
1755900,202344,0,No
1756109,202234,2,No
1756113,202234,0,No
1756623,202238,0,No
1756630,202238,0,No
1756639,202234,0,No
1756683,202234,3,No
1756695,202234,10,No
1756534,202234,0,No
1756538,202234,0,No
1756567,202234,4,No
1756576,202234,3,No
1756580,202234,0,No
1756581,202234,2,No
1756586,202234,0,No
1756380,202234,0,No
1756536,202234,0,No
1756697,202234,0,No
1756755,202234,0,No
1756760,202234,0,No
1756789,202234,0,No
1756794,202234,0,No
1756797,202234,1,No
1756807,202234,8,No
1756466,202234,1,No
1756652,202238,0,No
1756653,202234,1,No
1756657,202234,2,No
1756671,202234,0,No
1756674,202344,0,No
1756676,202238,0,No
1756722,202344,0,No
1756724,202238,0,No
1756726,202234,4,No
1756488,202234,0,No
1756490,202234,0,No
1756678,202234,0,No
1756709,202234,2,No
1756712,202234,6,No
1756805,202234,0,No
1756826,202238,0,No
1756831,202234,2,No
1756843,202234,2,No
1756846,202234,0,No
1756307,202234,0,No
1756311,202234,3,No
1756323,202234,2,No
1756324,202344,0,No
1756338,202234,4,No
1756341,202234,3,No
1756347,202234,1,No
1756349,202234,1,No
1756373,202234,2,No
1756375,202234,0,No
1756384,202234,2,No
1756386,202234,1,No
1756396,202234,0,No
1756403,202234,0,No
1756404,202234,2,No
1756406,202234,1,No
1756408,202234,3,No
1756411,202234,2,No
1756419,202344,0,No
1756420,202234,2,No
1756429,202234,0,No
1756435,202234,0,No
1756445,202234,3,No
1756448,202234,0,No
1756455,202234,2,No
1756520,202234,0,No
1756524,202234,0,No
1756916,202234,0,No
1756919,202234,0,No
1756929,202238,0,No
1757019,202234,1,No
1756969,202234,0,No
1757208,202238,0,No
1757209,202344,0,No
1757213,202234,5,No
1757219,202234,4,No
1757220,202234,10,No
1757223,202234,0,No
1757372,202234,0,No
1757380,202234,0,No
1757310,202234,0,No
1757321,202234,0,No
1757322,202234,1,No
1757386,202234,1,No
1447630,202234,0,No
1757407,202234,2,No
1757417,202234,0,No
1757079,202234,3,No
1757080,202238,0,No
1757082,202234,0,No
1757122,202234,0,No
1757124,202234,0,No
1757435,202234,0,No
1757436,202234,0,No
1757442,202234,0,No
1756878,202234,4,No
1757069,202234,5,No
1757088,202234,0,No
1757242,202234,3,No
1756880,202234,0,No
1756881,202234,2,No
1756882,202234,9,No
1756884,202234,0,No
1756888,202234,1,No
1756891,202234,0,No
1696293,202234,0,No
1757012,202234,3,No
1757133,202234,0,No
1757139,202234,1,No
1757140,202234,3,No
1757149,202234,0,No
1757154,202234,0,No
1757155,202234,1,No
1757163,202234,0,No
1757179,202344,0,No
1757181,202234,3,No
1757289,202234,0,No
1757033,202344,0,No
1757109,202234,0,No
1757113,202234,5,No
1757329,202234,4,No
1757330,202234,0,No
1757332,202234,2,No
1756864,202234,5,No
1756866,202234,0,No
1756872,202238,0,No
1756877,202234,0,No
1560525,202234,0,No
1756979,202234,4,No
1756982,202234,0,No
1757253,202234,4,No
1757275,202234,2,No
1757191,202234,0,No
1696554,202234,0,No
1757224,202234,0,No
1757231,202344,0,No
1757232,202238,0,No
1757236,202234,0,No
1757366,202234,3,No
1757460,202234,3,No
1757626,202238,0,No
1757660,202234,1,No
1757763,202234,0,No
1757764,202234,0,No
1757765,202344,7,No
1757774,202234,2,No
1757919,202234,0,No
1757943,202344,0,No
1757994,202344,0,No
1757444,202344,0,No
1757440,202234,0,No
1757545,202234,0,No
1757726,202238,0,No
1757739,202238,0,No
1757858,202344,0,No
1758040,202344,0,No
1758048,202344,0,No
1757565,202238,0,No
1757621,202344,0,No
1757622,202234,4,No
1757736,202238,6,No
1757809,202234,0,No
1757812,202234,1,No
1757466,202234,1,No
1757740,202234,0,No
632493,201018,0,Yes
1757983,202238,0,No
1757984,202234,0,No
1757554,202234,0,No
1757574,202234,0,No
1757575,202238,0,No
1757577,202238,0,No
1757594,202234,5,No
1757605,202238,0,No
1757750,202238,0,No
1757822,202344,0,No
1757906,202238,0,No
1757907,202344,0,No
1757523,202234,0,No
1757524,202344,0,No
1757653,202234,1,No
1757655,202234,3,No
1757771,202238,1,No
1757842,202344,0,No
1757849,202238,0,No
1757878,202344,0,No
1757498,202234,1,No
1757499,202234,0,No
1757615,202234,6,No
1757620,202234,0,No
1757652,202238,0,No
1757755,202344,0,No
1757917,202344,0,No
1757932,202234,0,No
1757941,202234,0,No
1757546,202234,0,No
1757979,202234,0,No
1757539,202234,1,No
1757606,202344,0,No
1757686,202238,0,No
1757688,202234,5,No
1757689,202234,0,No
1757712,202234,2,No
1757747,202344,0,No
1757526,202234,4,No
1757558,202234,2,No
1757630,202238,0,No
1757711,202238,0,No
1757931,202344,0,No
1758255,202344,0,No
1758282,202344,0,No
1758294,202344,0,No
1758111,202344,0,No
1758114,202344,0,No
1158688,201894,0,Yes
1758281,202344,0,No
1758432,202344,0,No
1758446,202344,0,No
1758448,202344,0,No
1758449,202344,0,No
1758450,202344,0,No
1758524,202344,0,No
1758526,202344,0,No
1758533,202344,0,No
1758084,202344,0,No
1758377,202344,0,No
1758382,202344,0,No
1758468,202344,0,No
1758562,202344,0,No
1758569,202344,0,No
1758570,202344,1,No
1758572,202344,0,No
1758161,202344,0,No
1758393,202344,0,No
1758421,202344,0,No
1758439,202344,0,No
1758508,202344,0,No
1758519,202344,0,No
1758520,202344,0,No
1758588,202238,0,No
1758261,202344,0,No
1758340,202344,0,No
1758384,202238,0,No
1758434,202344,0,No
1758463,202344,5,No
1758503,202344,0,No
1758539,202344,0,No
1758544,202344,0,No
1758546,202344,0,No
1758087,202344,0,No
1758549,202344,0,No
1758551,202344,0,No
1758555,202344,0,No
1758556,202344,0,No
1758472,202344,0,No
1758482,202344,0,No
1758483,202344,0,No
1758484,202238,0,No
1758127,202344,0,No
1758319,202344,4,No
1758394,202344,0,No
1758397,202344,0,No
1758417,202238,0,No
1758185,202344,0,No
1758220,202344,0,No
1758237,202344,0,No
1758695,202344,0,No
1759042,202344,0,No
1759091,202344,0,No
1759094,202344,0,No
1759097,202238,0,No
1759098,202344,0,No
1759105,202344,0,No
1759123,202344,0,No
1759124,202344,0,No
1759126,202344,0,No
1759128,202344,0,No
1759134,202344,0,No
1759147,202344,0,No
1758625,202238,0,No
1758629,202344,0,No
1758632,202344,0,No
1758633,202344,0,No
1759052,202344,0,No
1759053,202344,0,No
1759059,202344,0,No
1759067,202344,0,No
1759068,202344,0,No
1759069,202344,0,No
1759071,202344,0,No
1759076,202344,0,No
1758677,202344,0,No
1758721,202344,0,No
1758871,202344,0,No
1758874,202344,0,No
1758884,202344,0,No
1758889,202344,4,No
1758814,202344,0,No
1758826,202344,0,No
1758827,202344,0,No
1758995,202344,0,No
1758996,202344,0,No
1758997,202344,0,No
1759000,202344,0,No
1759011,202344,0,No
1759017,202344,0,No
1754187,202344,0,No
1758642,202344,0,No
1758647,202344,0,No
1758650,202344,0,No
1758678,202344,0,No
1758680,202344,1,No
1758685,202344,0,No
1758744,202344,0,No
1758761,202344,0,No
1758762,202344,0,No
1758763,202344,0,No
1758787,202344,0,No
1758790,202344,1,No
1758860,202344,0,No
1758903,202344,0,No
1759021,202344,0,No
1758660,202344,5,No
1758663,202344,0,No
1758801,202344,0,No
1758807,202344,0,No
1758934,202344,0,No
1758964,202344,0,No
1759034,202344,0,No
1759036,202344,0,No
1758606,202344,0,No
1758670,202344,0,No
1758830,202344,0,No
1758833,202344,0,No
1758838,202344,0,No
1758839,202344,0,No
1758849,202344,0,No
1758850,202344,0,No
1758856,202344,0,No
1759226,202344,0,No
1759277,202344,0,No
1759280,202344,0,No
1759320,202344,0,No
1759328,202344,0,No
1759330,202344,0,No
1759183,202344,0,No
1759184,202344,0,No
1759186,202344,0,No
1759188,202344,0,No
1759192,202344,0,No
1759196,202344,0,No
1759197,202344,0,No
1759198,202344,0,No
1759282,202344,0,No
1759285,202344,0,No
1759287,202344,0,No
1759290,202344,0,No
1759291,202344,0,No
1759294,202344,0,No
1759299,202344,0,No
1759303,202344,0,No
1759335,202344,0,No
1759337,202344,0,No
1759338,202344,0,No
1759343,202344,0,No
1759691,202344,0,No
1759699,202344,0,No
1759702,202344,0,No
1759704,202344,0,No
1759709,202344,0,No
1759710,202344,0,No
1759234,202344,0,No
1759309,202344,0,No
1759313,202344,0,No
1759460,202344,0,No
1759461,202344,0,No
1759462,202344,0,No
1759465,202344,0,No
1759471,202344,0,No
1759474,202344,0,No
1759476,202344,0,No
1759490,202344,0,No
1759510,202344,0,No
1759511,202344,1,No
1759512,202344,0,No
1759521,202344,0,No
1759523,202344,0,No
1759525,202344,0,No
1759537,202344,0,No
1759541,202344,0,No
1753341,202344,0,No
1759568,202344,0,No
1759574,202344,0,No
1759578,202344,0,No
1759582,202344,0,No
1759591,202344,0,No
1759596,202344,0,No
1759604,202344,0,No
1759605,202344,0,No
1759606,202344,0,No
1759612,202344,1,No
1759614,202344,0,No
1759164,202344,0,No
1759233,202344,0,No
1759239,202344,0,No
1759240,202344,0,No
1759244,202344,0,No
1759249,202344,0,No
1759250,202344,0,No
1759256,202344,0,No
1759620,202344,0,No
1759629,202344,0,No
637919,202344,0,No
1759352,202344,0,No
1759355,202344,0,No
1759358,202344,0,No
1759359,202344,1,No
1759360,202344,0,No
1759363,202344,4,No
1759373,202344,0,No
1759382,202344,0,No
1759394,202344,0,No
1759396,202344,0,No
1759397,202344,1,No
1759403,202344,0,No
1759405,202344,0,No
1759408,202344,0,No
1759409,202344,0,No
1759413,202344,0,No
1759427,202344,4,No
1759448,202344,1,No
1759567,202344,0,No
1759640,202344,0,No
1759646,202344,0,No
1759651,202344,0,No
1759653,202344,0,No
1759655,202344,0,No
1759658,202344,0,No
1759659,202344,0,No
1759660,202344,0,No
1759667,202344,0,No
1759911,202344,0,No
1759914,202344,0,No
1759915,202344,0,No
1759918,202344,0,No
1759926,202344,0,No
1759927,202344,0,No
1759933,202344,0,No
1759935,202344,0,No
1759963,202238,0,No
1759972,202344,0,No
1759937,202344,1,No
1759975,202344,0,No
1759977,202344,0,No
1759987,202344,0,No
1759995,202344,0,No
1759996,202344,0,No
1759851,202344,0,No
1760021,202344,0,No
1760024,202344,0,No
1760025,202344,0,No
1760039,202344,0,No
1760043,202344,0,No
1760047,202344,1,No
1760050,202344,0,No
1760054,202344,0,No
1759764,202344,0,No
1759767,202344,0,No
1759776,202344,0,No
1759777,202238,0,No
1759785,202344,0,No
1759786,202344,0,No
1759794,202344,1,No
1759795,202344,0,No
1759797,202344,0,No
1759805,202344,0,No
1759807,202344,0,No
1759809,202344,0,No
1759822,202238,0,No
1759828,202344,0,No
1759832,202344,0,No
1759839,202344,0,No
1759874,202238,0,No
1759876,202344,0,No
1759881,202344,0,No
1759883,202344,0,No
1759889,202344,0,No
1759899,202344,0,No
1760056,202344,0,No
1760062,202238,0,No
1760063,202344,4,No
1760087,202344,0,No
1760259,202344,0,No
1760264,202344,0,No
1760274,202344,0,No
1760283,202344,0,No
1759858,202344,0,No
1759861,202344,0,No
1759863,202344,0,No
1760203,202344,0,No
1760289,202344,0,No
1760299,202344,0,No
1760300,202344,0,No
1760304,202344,1,No
1760143,202344,0,No
1760148,202344,0,No
1760156,202344,0,No
1760161,202344,0,No
1760175,202344,0,No
1760184,202344,0,No
1760185,202344,0,No
1760089,202344,0,No
1760093,202344,0,No
1760114,202344,0,No
1760124,202344,0,No
1760127,202344,0,No
1760132,202344,0,No
1760187,202344,0,No
1760210,202344,0,No
1760211,202344,0,No
1760222,202344,0,No
1760228,202344,0,No
1760231,202344,0,No
1760254,202344,0,No
1760602,202344,0,No
1760612,202344,0,No
1760655,202344,0,No
1760657,202344,0,No
1760744,202344,0,No
1760786,202344,0,No
1760571,202344,0,No
1760589,202344,0,No
1760699,202344,0,No
1760753,202344,0,No
1760770,202344,0,No
1760688,202344,0,No
1760772,202344,0,No
1760363,202344,0,No
1760370,202344,0,No
1760375,202344,0,No
1760621,202344,0,No
1760622,202344,0,No
1760821,202344,0,No
1760841,202344,0,No
1760400,202344,4,No
1760401,202344,0,No
1760412,202344,0,No
1760420,202344,0,No
1760631,202344,0,No
1760637,202344,0,No
1760667,202344,1,No
1760668,202344,0,No
1760430,202344,0,No
1760703,202344,0,No
1760854,202344,0,No
1760856,202344,0,No
1760857,202344,0,No
1760861,202344,0,No
1760867,202344,0,No
1760874,202344,0,No
1760381,202344,0,No
1760396,202344,0,No
1760700,202344,0,No
1760721,202344,0,No
1760726,202344,0,No
1760804,202344,2,No
1760805,202344,0,No
1760808,202344,0,No
1760815,202344,0,No
1760434,202344,0,No
1760439,202344,0,No
1760440,202344,0,No
1760445,202344,0,No
1760447,202344,0,No
1760457,202344,0,No
1760515,202344,0,No
1760533,202344,0,No
1760536,202344,0,No
1760479,202344,0,No
1760483,202344,0,No
1760487,202344,0,No
1760493,202344,0,No
1760496,202344,0,No
1760499,202344,0,No
1760501,202344,0,No
1760502,202344,0,No
1569881,202344,0,No
1760507,202344,0,No
1760508,202344,0,No
1760545,202344,0,No
1760321,202344,0,No
1760325,202344,0,No
1760343,202344,1,No
1760467,202344,0,No
1760568,202344,0,No
1760569,202344,0,No
1760876,202344,0,No
1760881,202344,0,No
1760911,202344,0,No
1761025,202344,0,No
1761353,202344,0,No
1761031,202344,0,No
1761058,202344,0,No
1761059,202344,1,No
1761061,202344,0,No
1757611,202344,0,No
1761121,202344,0,No
1761122,202344,0,No
1761124,202344,0,No
1761126,202344,0,No
1761128,202344,0,No
1761133,202344,0,No
1760890,202344,0,No
1760891,202344,0,No
1760895,202344,0,No
1760896,202344,0,No
1761193,202344,0,No
1761204,202344,1,No
1761225,202344,0,No
1760944,202344,0,No
1760952,202344,0,No
1760957,202344,0,No
1760973,202344,0,No
1760987,202344,0,No
1760988,202344,0,No
1761291,202344,0,No
1761414,202344,0,No
1761421,202344,0,No
1761436,202344,0,No
1761445,202344,0,No
1761134,202344,0,No
1761148,202344,0,No
1761158,202344,0,No
1761162,202344,0,No
1761163,202344,0,No
1761169,202344,0,No
1761172,202344,0,No
1761026,202344,0,No
1761270,202344,0,No
1761279,202344,0,No
1761285,202344,0,No
1761368,202344,0,No
1761001,202344,0,No
1761008,202344,0,No
1761013,202344,0,No
1761015,202344,0,No
1761016,202344,0,No
1761020,202344,0,No
1761433,202344,0,No
1761318,202344,0,No
1761319,202344,0,No
1761326,202344,1,No
1761329,202344,0,No
1761341,202344,0,No
1761343,202344,0,No
1761390,202344,0,No
1761393,202344,0,No
1761446,202344,0,No
1761074,202344,0,No
1761079,202344,0,No
1761088,202344,0,No
1761116,202344,0,No
1761192,202344,0,No
1761951,202344,0,No
1761954,202344,0,No
1761959,202344,0,No
1761962,202344,0,No
1761968,202344,0,No
1761931,202344,1,No
1761984,202344,0,No
1762000,202344,0,No
1762001,202344,0,No
1761492,202344,0,No
1761506,202344,0,No
1761841,202344,0,No
1761580,202344,0,No
1761581,202344,0,No
1761688,202344,0,No
1761603,202344,0,No
1761604,202344,0,No
