UID,TERM,PLU_SCHOLARSHIP,GRADUATED
1492442,202014,19250.0,No
1493879,202014,21032.0,No
1496336,202014,16750.0,No
1496046,202014,12500.0,No
1496725,202124,13000.0,No
1496500,202014,0.0,No
1496501,202014,13425.0,No
1496552,202014,20268.0,No
1497826,202124,17750.0,No
1497716,202124,6000.0,No
1498303,202124,14850.0,No
1498419,202014,15250.0,No
1500999,202014,15000.0,No
1501201,202124,15250.0,No
1502094,202124,15250.0,No
1502813,202124,14723.0,No
1502714,202124,17023.0,No
1503223,202344,15000.0,No
1503723,202124,17976.0,No
1504976,202014,12500.0,No
1504568,202124,19618.0,No
1504626,202124,20372.0,No
1506161,202014,13596.0,No
1507386,202124,14585.0,No
1507492,202234,17516.0,No
1508649,202014,17520.0,No
1508370,202124,15250.0,No
1508578,202124,12850.0,No
1508987,202014,15720.0,No
1510117,202014,12000.0,No
1509518,202014,14821.0,No
1512337,202234,13500.0,No
1513143,202124,14726.0,No
1513206,202014,15516.0,No
1514138,202014,11750.0,No
1514203,202014,20197.0,No
1513822,202124,16600.0,No
1513823,202124,16500.0,No
1513978,202124,21372.0,No
1515219,202234,12313.0,No
1514612,202124,15650.0,No
1515533,202014,14750.0,No
1516465,202014,14500.0,No
1517657,202124,18450.0,No
1519542,202014,15250.0,No
1519652,202124,16784.0,No
1520759,202124,14823.0,Yes
1521132,202124,16526.0,Yes
1521140,202124,16400.0,No
1522254,202234,12500.0,No
1522288,202014,12500.0,No
1522406,202124,14200.0,No
1522931,202124,20900.0,No
1522754,202124,13850.0,No
1524629,202124,18976.0,No
1525027,202124,15275.0,No
1525575,202014,1750.0,No
1526561,202124,16000.0,No
1527292,202124,15750.0,No
1527341,202014,19250.0,No
1526869,202124,20350.0,No
1526954,202014,13895.0,No
1529016,202014,16750.0,No
1528718,202124,13850.0,No
1528851,202014,15250.0,No
1529134,202234,13500.0,No
1530328,202014,15208.0,Yes
1531413,202124,13500.0,No
1531511,202014,14750.0,No
1531525,202014,6500.0,No
1531753,202014,13464.0,Yes
1532442,201904,13112.0,No
1532690,202014,16250.0,No
1532176,201904,13165.0,Yes
1532528,202124,16484.0,No
1532655,201904,12483.0,No
1532752,202014,13197.0,No
1532154,202014,14750.0,Yes
1532299,201904,9000.0,No
1532151,202014,18750.0,No
1532252,201904,10454.0,Yes
1532376,202014,13000.0,Yes
1532422,202124,15040.0,No
1532441,201904,13745.0,No
1532103,202014,13500.0,No
1532210,201904,6500.0,No
679269,201018,8000.0,Yes
1532788,202014,14075.0,No
1533399,202234,15291.0,No
1533402,202124,13126.0,No
1532791,202014,16536.0,No
1532894,202124,21200.0,No
1533496,202014,16250.0,No
1533494,202014,14871.0,No
1533002,202014,15220.0,No
1533018,201904,12083.0,Yes
1533156,202234,15966.0,No
727644,201564,11250.0,Yes
1533935,202014,24237.0,No
1221322,202014,3500.0,No
1452986,202124,17951.0,No
1534018,202014,11241.0,No
1534091,202014,13000.0,Yes
1534129,202014,23220.0,No
1534028,202014,13500.0,No
1534057,202014,13500.0,No
1533715,202014,13596.0,No
1533738,202344,17276.0,No
1533775,202234,15966.0,No
1533864,202234,16350.0,No
1533994,202124,13425.0,No
1533997,201908,10574.0,Yes
1534327,201904,7500.0,Yes
1534319,202124,15080.0,Yes
1535721,202344,18100.0,No
1535593,202234,10750.0,No
1535657,201908,10470.0,Yes
1535830,202124,17835.0,No
1535680,202014,19610.0,No
1536064,202014,8500.0,Yes
1536510,202014,13882.0,No
1273233,202014,12500.0,Yes
1201782,202014,15250.0,No
1535915,202124,15485.0,No
1535957,202014,10770.0,No
1535870,202124,17665.0,No
1535885,202014,14500.0,No
1535903,202124,19900.0,No
1536754,202344,9500.0,No
1536852,202014,15361.0,No
1536784,202014,16750.0,No
1542361,202014,14250.0,No
1542586,201908,8000.0,Yes
1542919,202014,16750.0,Yes
1542931,202014,15171.0,No
1543156,202014,14750.0,No
1542631,202014,10045.0,No
1542632,202014,15958.0,No
1543025,202014,15471.0,No
1542715,202234,13600.0,No
1542826,202014,14335.0,Yes
1756897,202234,20169.0,No
683393,201128,8120.0,Yes
523031,201018,3650.0,Yes
1756904,202234,16467.0,No
1542740,202014,14112.0,Yes
1542747,202014,17970.0,No
1543508,202014,18750.0,No
1543350,201908,8500.0,Yes
1543550,202014,17851.0,No
1543415,202014,20578.0,No
1543670,202014,17250.0,Yes
1543711,202014,15250.0,No
1543901,202014,14096.0,No
1543956,202014,13250.0,No
1452200,202014,15250.0,No
1543933,202014,23006.0,No
1544040,202124,14959.0,No
1543352,202014,13500.0,No
1543715,202014,11750.0,No
1543992,202124,18550.0,No
1543730,202014,15500.0,No
1544101,202234,13100.0,No
1544102,202014,7500.0,Yes
1544158,202014,15861.0,No
1757378,202234,17067.0,No
1544152,202014,14500.0,Yes
1544188,202014,16500.0,No
1544279,202124,13390.0,No
1544280,202124,12427.0,No
1544321,202014,13000.0,No
1544422,202234,14601.0,No
1544454,202124,19750.0,No
1545097,202014,14861.0,No
1545098,202014,15121.0,No
1545190,202014,15485.0,No
1535563,202014,14250.0,No
1544801,202014,16250.0,No
1544838,202014,12000.0,No
1544697,202014,14250.0,No
1544748,202014,12000.0,No
1544796,202124,12250.0,No
1544887,202014,15386.0,No
1544659,202014,13596.0,No
1544535,202124,15000.0,No
1544812,202014,13596.0,No
1545050,202014,14750.0,No
1545053,202014,12750.0,No
1545070,202014,14921.0,No
1544591,202014,15750.0,No
1544743,202234,17021.0,No
1545137,202014,16509.0,No
1544498,202014,14250.0,No
1544862,202344,19290.0,No
1334020,202014,14250.0,No
1544668,202124,14476.0,No
1544985,201908,9000.0,No
1544987,202124,8500.0,No
1544744,202124,25269.0,No
1544850,202018,14500.0,No
1605205,202124,15384.0,No
1545182,202344,25338.0,No
1545278,202128,19400.0,No
1545280,202124,13850.0,No
1545911,202014,13596.0,No
1621426,202124,17436.0,No
1546050,202124,15939.0,No
1545854,202014,14036.0,No
1545291,202124,17696.0,No
1545886,202014,17500.0,Yes
1545771,202014,13750.0,No
1545795,202124,14750.0,No
1545807,202014,14250.0,No
1545815,202234,19042.0,No
1545829,202014,14250.0,No
1545839,202014,14708.0,No
1546090,202014,19781.0,No
1546236,202014,19610.0,No
1546112,202014,13000.0,Yes
1546275,202018,10000.0,Yes
1546362,202014,16241.0,No
1546384,202014,11250.0,No
1546385,202124,21739.0,No
1331582,202014,5680.0,No
1546790,202014,11750.0,No
1643896,202128,13095.0,No
1546806,202234,21508.0,No
1546823,202238,14750.0,No
1546827,202014,15086.0,No
1546375,202014,15500.0,No
1546379,202014,13596.0,No
1546216,202014,13871.0,No
1546288,202014,16408.0,No
1546344,202014,15750.0,No
1546120,202014,15481.0,Yes
1546231,202014,14321.0,No
1547090,202014,14250.0,No
1546863,202014,14764.0,No
1547093,202014,15250.0,No
1546958,202124,15059.0,No
1547312,202014,15250.0,No
1547374,202014,14750.0,No
1547340,202124,15084.0,No
1547441,202014,19500.0,No
1547588,202014,17000.0,No
1547649,202014,14572.0,Yes
1547464,202124,14950.0,No
1548060,202014,19750.0,No
1548061,202014,15403.0,No
1547559,202014,14071.0,No
1548158,202124,15350.0,No
1548191,202014,14846.0,No
1548213,202124,14800.0,No
1547900,202234,22601.0,No
1548247,202234,20026.0,No
1547636,202014,12922.0,Yes
1547638,202124,15059.0,No
1547723,201908,12083.0,Yes
1548087,202014,17856.0,No
1548417,202124,14077.0,No
1548442,202344,15500.0,No
1548484,202344,17741.0,No
1548500,202344,15850.0,No
1548630,202014,11250.0,No
1548638,202014,17361.0,No
1548494,202014,10000.0,No
1648093,202124,15300.0,No
1548589,202124,18325.0,No
1549029,202014,19250.0,No
1548260,202344,17181.0,No
1548265,202234,15600.0,No
1548270,202234,16216.0,No
1548280,202344,21595.0,No
1548281,202234,15595.0,No
1548288,202344,14000.0,No
1548289,202014,10000.0,No
1548496,202014,14346.0,No
1548498,202014,19250.0,No
1548507,202014,14000.0,No
1548520,202014,19869.0,No
1548731,202124,15050.0,No
1548737,202344,19450.0,No
1548747,202124,17155.0,No
1548524,201908,10453.0,Yes
1548614,201908,8500.0,Yes
1548615,202014,13596.0,No
1548816,202014,13596.0,No
1548572,202014,14145.0,No
1548700,202124,17351.0,No
1548830,202124,16584.0,No
1548838,202124,14959.0,No
1548855,202124,14600.0,No
1548178,202014,12500.0,No
1548861,202124,16850.0,No
1548899,202344,17850.0,No
1548907,202234,16350.0,No
1651295,202018,17110.0,No
1549062,202124,14900.0,No
1549246,202014,19500.0,No
1549254,202014,9750.0,Yes
1452423,202014,9500.0,No
1549793,202014,12000.0,No
1549824,202014,13596.0,No
1549825,202014,21250.0,No
1549828,202014,13001.0,No
1549476,202014,17611.0,No
1325738,201908,8500.0,Yes
1549259,202124,14410.0,No
1549528,202124,20582.0,No
1549676,202234,19350.0,No
1549737,202014,15672.0,No
1549218,202124,14650.0,No
1549226,201908,8500.0,No
1549355,202014,16000.0,No
1649633,202018,15000.0,No
1549064,202124,19075.0,No
1549310,202014,10500.0,No
1549512,202124,15059.0,No
1549518,202124,20582.0,No
1550319,202014,15250.0,No
1550325,202014,0.0,No
1550332,202014,19505.0,No
1550333,202014,14346.0,No
1549879,202014,9742.0,No
1549886,202124,15059.0,No
1549937,202014,12500.0,No
1280770,202014,15723.0,No
1549982,202014,4396.72,No
1549984,202014,14250.0,No
1550441,202234,17600.0,No
1550285,202124,17151.0,No
1549993,201908,7500.0,No
1549994,202014,15121.0,No
1549995,202014,14346.0,No
1549942,202014,17750.0,No
1463081,202014,16250.0,No
1549950,202014,13277.0,No
1550029,202014,12500.0,No
1550032,202014,15361.0,No
1550034,202014,5680.0,No
1550192,202234,19989.0,No
1653215,202124,17350.0,No
1653218,202124,21022.0,No
1278049,202014,13250.0,No
1550776,201908,10816.0,No
1550805,202234,16850.0,No
1550769,202234,18217.0,No
1551339,202234,20350.0,No
1551824,202344,12500.0,No
1551846,202014,14230.0,No
1551847,202014,17750.0,No
1552003,202124,16084.0,No
1552008,202014,9500.0,No
1552025,202234,14600.0,No
1552082,202014,12000.0,No
1552088,202014,19781.0,No
1551700,202014,11750.0,No
1551707,202014,14971.0,No
1551709,202014,16110.0,No
1656674,202124,12750.0,No
1551802,202124,17573.0,No
1552181,202014,14671.0,No
1551882,202014,12230.0,No
1551886,202124,14209.0,No
1552042,202014,18968.0,No
1552061,202018,13595.0,No
1552067,202014,15021.0,No
1552074,202124,14959.0,No
1551477,202124,16786.0,No
1551554,202234,15291.0,No
1551665,202124,18014.0,No
1551684,201908,15860.0,No
1551687,202014,14346.0,No
1551688,201908,6750.0,No
1550858,202014,14386.0,No
1552402,202014,19265.0,No
1552232,202014,11886.0,No
1552246,202014,7750.0,Yes
1552296,202124,12204.0,No
1279738,202124,16227.0,No
1552458,202128,11735.0,No
1552567,202014,12500.0,No
1552215,202238,13600.0,No
1552621,202014,11500.0,Yes
1552810,202014,13135.0,No
1552353,202014,12855.0,No
1552881,202014,17846.0,No
1552887,202014,16721.0,No
1552890,202014,17916.0,No
1553050,202234,16586.0,No
1553272,202124,15234.0,No
1549479,202014,16071.0,No
1553213,202014,15651.0,No
1553224,202124,18825.0,No
1553225,202018,14420.0,No
1553229,202014,17091.0,No
1553274,202014,16942.0,No
1553189,202128,15126.0,No
1553586,202014,17241.0,No
1553623,202014,12000.0,No
1553114,202014,14741.0,Yes
1553242,202014,12000.0,Yes
1553279,202124,14765.0,No
1553292,202014,19015.0,No
1553293,202124,15134.0,No
1553525,202124,14209.0,Yes
1553668,202128,11735.0,No
1553727,202014,13596.0,No
1553733,202014,12500.0,Yes
1553448,202124,17084.0,No
1553455,202128,13000.0,No
1553459,202124,13350.0,No
1553469,202124,14350.0,No
1553672,202014,15250.0,No
1553707,202014,11241.0,No
1554186,202124,18973.0,No
1554221,202014,18611.0,Yes
1554279,202014,15021.0,No
1554322,202014,13723.0,No
1554373,202014,8500.0,Yes
1554375,202014,14111.0,No
1554407,202014,15821.0,Yes
1554503,202124,11736.0,Yes
1554463,202014,14321.0,No
1554461,202014,14398.0,No
1554557,202014,14394.0,Yes
1554215,202014,15551.0,Yes
1322513,202124,20155.0,No
1661727,202124,16900.0,No
1554319,202014,12815.0,No
1554320,202014,17055.0,Yes
1554456,202124,13056.0,No
1553851,202344,13600.0,No
1553964,202014,12804.0,Yes
1554693,202014,9500.0,No
1555022,202014,18878.0,No
1555034,202014,14970.0,No
1555110,202234,16042.0,No
1554803,202014,14500.0,No
1555242,202014,17457.0,Yes
1555282,202014,14656.0,Yes
1555284,202128,22373.0,No
1555375,202124,16835.0,No
1555198,202014,11241.0,No
1555338,202124,3250.0,Yes
1554695,202018,0.0,No
1554800,202014,16700.0,Yes
1555150,202234,18100.0,No
1554598,202014,18384.0,No
1554806,202014,11636.0,No
764514,202014,23000.0,Yes
1554921,202014,17709.0,No
1554982,202014,13596.0,No
1554999,202014,12000.0,No
1555415,202238,12285.0,No
1548593,202014,15850.0,Yes
1555448,202234,15391.0,No
1555425,202014,8000.0,No
1559060,202124,20501.0,No
1559965,202344,17741.0,No
1560131,202014,8500.0,Yes
1560558,202014,16700.0,No
1560615,202014,14973.0,No
1560764,202124,16050.0,No
1560275,202014,12500.0,No
1555345,202014,13846.0,Yes
1560573,202124,19740.0,No
1447632,202014,11950.0,No
1555332,202014,15177.0,Yes
1560201,202014,15123.0,Yes
1560449,202014,11363.0,Yes
1560474,202124,13250.0,No
1560478,202124,14810.0,No
1561378,202124,15750.0,No
1561492,202014,21905.0,Yes
1687849,202124,13675.0,No
1561280,202124,15059.0,No
1560826,202124,17150.0,No
1561032,202124,15434.0,No
1561207,202124,18785.0,No
1281207,202014,15321.0,No
1562216,202014,12250.0,No
1562209,202014,13750.0,Yes
1562231,202014,7934.0,No
1561955,202234,19250.0,No
1689512,202234,17500.0,No
1561726,202124,15700.0,No
1561682,202014,11000.0,No
1561714,202014,13258.0,Yes
1562359,202234,15850.0,No
1562947,202014,12000.0,Yes
1562948,202014,14871.0,Yes
1562949,202014,8000.0,Yes
1562950,202014,5983.0,No
1562809,202018,14120.0,Yes
1692459,202124,13225.0,No
1562982,202014,0.0,Yes
1562374,202014,8250.0,Yes
1562376,202014,13007.0,Yes
1562380,202124,17234.0,No
1562386,202124,17575.0,No
1562399,202124,21758.0,No
1562428,202234,20600.0,No
1562440,202124,15725.0,No
1562674,202124,16281.0,No
1562682,202344,15600.0,No
1562758,202014,5250.0,No
1562781,202344,17175.0,No
1563369,202124,15025.0,No
1563701,202014,11573.0,No
1563092,202124,17350.0,No
1563137,202124,19673.0,No
1563270,202014,23214.0,Yes
1563326,202014,11741.0,Yes
1563441,202014,15338.0,No
1563596,202014,0.0,No
1563600,202124,8751.0,No
1563550,202238,9500.0,No
1563490,202124,15250.0,No
1563398,202234,18333.0,No
1563766,202124,12750.0,No
1564037,202234,23350.0,No
1564396,202124,14959.0,No
1564302,202234,16750.0,No
1563853,202014,12785.0,No
1564381,202124,18073.0,No
1564047,202124,15450.0,No
1563979,202128,13123.0,No
1563994,202124,17155.0,No
1565047,202124,14309.0,No
1565067,202124,14959.0,No
1564962,202014,16338.0,Yes
1565037,202014,14750.0,No
1565102,202124,20035.0,No
1564642,202124,17250.0,No
1565574,202124,14210.0,No
1565647,202124,5852.0,No
1565851,202124,16884.0,No
1565510,202014,0.0,No
1566204,202124,14389.0,No
1567004,202234,21067.0,No
1567198,202124,15700.0,No
1567413,202234,16250.0,No
1567723,202124,15884.0,No
1567077,202124,19100.0,No
1567443,202234,17927.0,No
1567647,202344,17885.0,No
1567808,202344,20100.0,No
1567812,202234,15966.0,No
1568198,202124,14309.0,No
1568582,202234,18400.0,No
1568066,202234,18776.0,No
1568071,202124,14017.0,Yes
1568086,202344,14000.0,No
1568455,202234,16716.0,No
1568314,202124,15059.0,No
1568347,202234,19240.0,No
1567862,202124,13500.0,No
1567909,202234,18600.0,No
1568435,202124,17025.0,No
1569074,202014,17784.0,No
1755580,202234,16817.0,No
1755582,202234,15350.0,No
1570012,202124,11735.0,Yes
1569606,202124,16150.0,No
1569537,202014,8500.0,No
1569701,202344,13500.0,No
1569524,202234,18319.0,No
1570005,202234,17226.0,No
1570064,202124,15750.0,No
1569570,202014,13621.0,No
1570140,202128,7517.0,No
1569485,202234,17526.0,No
1569891,202344,19351.0,No
1570390,202014,15001.0,No
1570393,202014,15000.0,Yes
1570360,202014,16743.0,No
1756059,202234,0.0,No
1756060,202234,21649.0,No
1570458,202124,16100.0,No
1570532,202124,20050.0,No
1570805,202124,16400.0,No
1570809,202124,12000.0,No
1570751,202014,13415.0,No
1570543,202124,13000.0,No
1756551,202234,15765.0,No
1571419,202014,21394.0,No
1571566,202234,14100.0,No
1571637,202124,15250.0,No
1571011,202014,20128.0,No
1571659,202234,18250.0,No
1571497,202124,21665.0,No
1571192,202234,17800.0,No
1571208,202124,13500.0,No
1571217,202124,19900.0,Yes
1757062,202234,14750.0,No
1571587,202014,8265.0,No
1571596,202234,21276.0,No
1757239,202238,11000.0,No
1571139,202124,19662.0,No
1572010,202234,17601.0,No
1571882,202124,12000.0,No
1571885,202344,13000.0,No
1571896,202124,17770.0,No
1571809,202124,23720.0,No
1571837,202124,16750.0,No
1571753,202124,14513.0,No
1571767,202124,19301.0,No
1573048,202238,15100.0,No
1573356,202124,14486.0,No
1574414,202234,18575.0,No
1575227,202234,15291.0,No
1576503,202124,16073.0,No
1577472,202344,12000.0,No
1577374,202234,15000.0,No
1578303,202234,16350.0,No
1578514,202124,13750.0,No
1578831,202234,19694.0,No
1578835,202124,8406.0,No
1578373,202124,17422.0,No
1579362,202234,19100.0,No
1579434,202234,18790.0,No
1571642,202014,11242.0,Yes
1580077,202234,15600.0,No
1581903,202124,13626.0,No
1582808,202234,16375.0,No
1587546,202124,20175.0,No
1587161,202234,19989.0,No
1587852,202234,16350.0,No
1588179,202124,13850.0,No
1588700,202124,15650.0,No
1589509,202124,20800.0,No
1590024,202238,14000.0,No
1590778,202124,13500.0,No
1592079,202124,12600.0,No
1592740,202234,17526.0,No
1592486,202124,16100.0,No
1593537,202124,20820.0,No
1594164,202234,20089.0,No
1593882,202234,19250.0,No
1594337,202234,18100.0,No
1595559,202124,16650.0,No
1595666,202234,18392.0,No
1595396,202124,17800.0,No
1596028,202234,23386.0,No
1597140,202234,19500.0,No
1596570,202238,16850.0,No
1596576,202234,17105.0,No
1597873,202234,9600.0,No
1598249,202234,14100.0,No
1599378,202234,14100.0,No
1600908,202124,14984.0,No
1602690,202234,15350.0,No
1602447,202124,15084.0,No
1603370,202234,18750.0,No
1604210,202234,22350.0,No
1604347,202128,14208.0,No
1604392,202124,17076.0,No
1604456,202124,17156.0,No
1604060,202234,14438.0,No
1605128,202124,16750.0,No
1607201,202124,18150.0,No
1607947,202124,16434.0,No
1608052,202234,14600.0,No
1607624,202234,23925.0,No
1607778,202124,15684.0,No
1608514,202234,15350.0,No
1610951,202234,20089.0,No
1612892,202234,16250.0,No
1612504,202234,16516.0,No
1612749,202234,15394.0,No
1613411,202124,12105.0,No
1613420,202124,18572.0,No
1613465,202234,18350.0,No
1614387,202234,21850.0,No
1615500,202124,16561.0,No
1616820,202234,21635.0,No
1617864,202234,16650.0,No
1618385,202234,15500.0,No
1619384,202234,18539.0,No
1620209,202124,18150.0,No
1620379,202344,16057.0,No
1621034,202234,15291.0,No
1621975,202124,14209.0,No
1622335,202344,9400.0,No
1622486,202234,6184.0,No
1622781,202234,18850.0,No
1626353,202234,16867.0,No
1626814,202234,15291.0,No
1627873,202234,17350.0,No
1628152,202124,16273.0,No
1628354,202124,14350.0,No
1628876,202124,13350.0,No
1629815,202234,21850.0,No
1629158,202234,17350.0,No
1629292,202124,14960.0,No
1630078,202234,18117.0,No
1630558,202234,18066.0,No
1631833,202124,16326.0,No
1632161,202124,15434.0,No
1632600,202234,500.0,No
1633388,202234,16900.0,No
1634648,202234,19250.0,No
1635596,202234,22489.0,No
