UID,TERM,WORK_STUDY,GRADUATED
1280756,201904,1250.0,No
1448314,201904,1250.0,Yes
1448406,201904,1900.0,No
1448545,201904,1900.0,No
1449006,201908,605.0,Yes
1448624,201904,1250.0,Yes
1448820,201904,1150.0,Yes
1449079,201904,1800.0,Yes
1449102,202124,116.0,No
1449345,202238,1250.0,No
1449355,201904,1900.0,No
1449386,201904,1250.0,Yes
1449248,201904,220.0,No
1449325,201904,1900.0,No
1449328,201904,0.0,Yes
1449769,201904,1250.0,No
1450222,201904,1250.0,No
1450223,201904,1750.0,Yes
1449942,201908,1900.0,Yes
1450113,201904,1000.0,Yes
1450991,201904,780.0,No
1451001,202014,1250.0,No
1451340,201904,1250.0,No
1451341,201904,1250.0,No
1451373,201904,1900.0,Yes
1451378,201904,1900.0,Yes
1451382,201904,1900.0,No
1450766,202014,1250.0,No
931448,201904,370.0,No
1451334,201904,1250.0,Yes
1452113,201904,1250.0,No
1550874,202124,1250.0,No
1451612,202344,1250.0,No
1451655,201904,1438.0,No
1451927,201904,1250.0,No
1452513,201904,0.0,No
1452427,201904,3150.0,No
1452441,201904,1250.0,No
1687507,202234,1250.0,No
1452517,201904,1315.0,No
1452668,201904,1900.0,No
1452808,202014,1250.0,No
1453345,201904,482.0,No
1453025,201908,1900.0,Yes
1453572,201904,1900.0,No
1453531,201908,1900.0,Yes
1452414,201904,1900.0,Yes
1453422,202234,1250.0,No
1452955,201904,1900.0,Yes
1453299,202124,1250.0,No
1453901,202124,1250.0,No
1454013,202014,1849.0,No
1455043,201904,1250.0,No
725932,201238,1900.0,Yes
1349759,201904,558.0,Yes
1062577,201904,250.0,No
1452276,201904,1900.0,Yes
709302,201234,1801.0,Yes
1455149,201904,0.0,No
1455283,201904,1250.0,Yes
1455333,201904,943.0,No
1455337,201904,1547.0,No
1455920,201904,1250.0,Yes
1455356,201904,1900.0,Yes
1280952,201908,3800.0,No
1455900,201904,1900.0,Yes
1456883,202124,1250.0,No
1457023,202344,1250.0,No
1457506,202234,2350.0,No
1457876,202234,1250.0,No
1458762,201904,1900.0,Yes
1458619,201904,1900.0,No
1458523,202124,1250.0,No
1458547,202124,1250.0,No
1458555,202014,1250.0,No
1459083,202124,1250.0,No
1459375,201904,1800.0,Yes
1460986,201904,1250.0,No
1461655,202234,1250.0,No
1461485,201904,1900.0,Yes
1459114,201904,1247.0,Yes
1461763,202124,1250.0,No
1461808,202234,625.0,No
1462467,202014,3800.0,No
1462606,202124,1250.0,No
1462536,202014,0.0,No
715146,201124,1750.0,Yes
1463280,202014,1250.0,Yes
1463316,201904,1250.0,Yes
1470693,202124,1250.0,No
1472047,202234,1250.0,No
1201828,202124,1250.0,Yes
1477456,202014,1602.0,No
1483453,202124,1250.0,No
1488919,202014,1598.0,No
1490473,202014,1250.0,No
1493879,202014,1250.0,No
1497716,202124,1250.0,No
1498419,202014,709.0,No
1502813,202124,1250.0,No
1502714,202124,1250.0,No
1504568,202124,1250.0,No
1507386,202124,1250.0,No
1507492,202234,1250.0,No
1508649,202014,2500.0,No
1514203,202014,1250.0,No
1513978,202124,1150.0,No
1515219,202234,1250.0,No
1519542,202014,1250.0,No
1521132,202124,1250.0,Yes
1526561,202124,1246.0,No
1527292,202124,1250.0,No
1528718,202124,1250.0,No
1532442,201904,1250.0,No
1532655,201904,145.0,No
1532441,201904,1900.0,No
1533402,202124,1250.0,No
1532791,202014,1250.0,No
1533018,201904,1900.0,Yes
1533156,202234,961.0,No
1533935,202014,257.0,No
1534129,202014,1512.0,No
1533775,202234,1250.0,No
1533994,202124,1250.0,No
1533997,201908,1250.0,Yes
1535593,202234,0.0,No
1535915,202124,1250.0,No
1535870,202124,3500.0,No
1542631,202014,1250.0,No
1543550,202014,1250.0,No
1543415,202014,1250.0,No
1544040,202124,4403.0,No
1543352,202014,1250.0,No
1544102,202014,1250.0,Yes
1757378,202234,1250.0,No
1544279,202124,1250.0,No
1544280,202124,1250.0,No
1535563,202014,1250.0,No
1544862,202344,1250.0,No
1544987,202124,1250.0,No
1605205,202124,1250.0,No
1546050,202124,2661.0,No
1545854,202014,1250.0,No
1545291,202124,5500.0,No
1545771,202014,1250.0,No
1545815,202234,1250.0,No
1546236,202014,1250.0,No
1546362,202014,1250.0,No
1546790,202014,1250.0,No
1643896,202128,1250.0,No
1546806,202234,1500.0,No
1546827,202014,1250.0,No
1546288,202014,1250.0,No
1546958,202124,1250.0,No
1547340,202124,1250.0,No
1548213,202124,1250.0,No
1548247,202234,690.0,No
1547638,202124,2362.0,No
1548087,202014,1250.0,No
1548484,202344,1250.0,No
1648093,202124,409.0,No
1548281,202234,1000.0,No
1548288,202344,1250.0,No
1548520,202014,2500.0,No
1548572,202014,1868.0,No
1548830,202124,1250.0,No
1548838,202124,1250.0,No
1651295,202018,1250.0,No
1549062,202124,2182.0,No
1549528,202124,1500.0,No
1549512,202124,1250.0,No
1549518,202124,1500.0,No
1550332,202014,1250.0,No
1653215,202124,275.0,No
1550769,202234,2551.0,No
1551846,202014,1250.0,No
1551709,202014,1250.0,No
1551802,202124,625.0,No
1550858,202014,1159.0,No
1552296,202124,1250.0,No
1279738,202124,1250.0,No
1552458,202128,1250.0,No
1553213,202014,703.0,No
1553224,202124,2500.0,No
1553274,202014,1250.0,No
1553293,202124,2000.0,No
1553668,202128,1250.0,No
1554186,202124,1250.0,No
1554322,202014,1250.0,No
1322513,202124,1750.0,No
1555022,202014,1250.0,No
1555110,202234,466.0,No
1555375,202124,1250.0,No
1554598,202014,1250.0,No
1554921,202014,1250.0,No
1555415,202238,1250.0,No
1559060,202124,1750.0,No
1559965,202344,1250.0,No
1560474,202124,762.0,No
1561280,202124,274.0,No
1561032,202124,750.0,No
1562216,202014,0.0,No
1562359,202234,1250.0,No
1692459,202124,1250.0,No
1563270,202014,1460.0,Yes
1563600,202124,1250.0,No
1563550,202238,1250.0,No
1563398,202234,1250.0,No
1564396,202124,1250.0,No
1564302,202234,1250.0,No
1564047,202124,1250.0,No
1565067,202124,1250.0,No
1565102,202124,1206.0,No
1565574,202124,1250.0,No
1566204,202124,1050.0,No
1567004,202234,1250.0,No
1567413,202234,1250.0,No
1567647,202344,1250.0,No
1568198,202124,1250.0,No
1568071,202124,1250.0,Yes
1568455,202234,1250.0,No
1568314,202124,4007.0,No
1569074,202014,1250.0,No
1755580,202234,859.0,No
1569537,202014,1250.0,No
1569701,202344,1250.0,No
1570140,202128,1250.0,No
1570543,202124,1231.0,No
1756551,202234,1250.0,No
1571011,202014,1299.0,No
1571497,202124,1500.0,No
1571192,202234,2500.0,No
1571596,202234,638.0,No
1571882,202124,1250.0,No
1571896,202124,625.0,No
1574414,202234,2185.0,No
1578835,202124,1750.0,No
1579434,202234,1250.0,No
1581903,202124,1250.0,No
1590778,202124,1250.0,No
1593537,202124,2000.0,No
1594164,202234,259.0,No
1602447,202124,1221.0,No
1603370,202234,344.0,No
1604392,202124,1250.0,No
1604456,202124,1250.0,No
1608052,202234,1250.0,No
1607624,202234,1250.0,No
1612892,202234,1250.0,No
1613411,202124,1250.0,No
1613420,202124,2250.0,No
1615500,202124,1250.0,No
1619384,202234,3750.0,No
1626353,202234,1250.0,No
1630078,202234,716.0,No
1631833,202124,1250.0,No
1634648,202234,1250.0,No
1637498,202124,1250.0,No
1638535,202124,1126.0,No
1639889,202234,1250.0,No
1641180,202124,591.0,No
1640853,202124,1250.0,No
1641209,202124,816.0,No
1642072,202014,1250.0,No
1642721,202124,1250.0,No
1322474,202018,1223.0,No
1643745,202234,500.0,No
1643687,202124,1250.0,No
1643886,202124,1750.0,No
1758336,202344,1250.0,No
1646842,202124,1250.0,No
1647158,202124,1250.0,No
1647581,202124,1150.0,No
1647583,202124,717.0,No
1647573,202124,1250.0,No
1647972,202124,1250.0,No
1647743,202124,1250.0,No
1648183,202124,1250.0,No
1648437,202124,1250.0,No
1648066,202234,3000.0,No
1648076,202124,684.0,No
1648574,202344,1250.0,No
1570286,202124,1250.0,No
1761891,202344,1250.0,No
1649689,202124,1250.0,No
1649727,202124,1250.0,Yes
1649878,202124,1250.0,No
1650403,202124,1250.0,No
1650055,202124,1250.0,No
1651324,202124,2250.0,No
1650735,202344,1250.0,No
1650899,202234,1250.0,No
1650982,202124,3878.0,No
1651298,202124,1250.0,No
1651300,202124,1150.0,No
1651941,202124,1250.0,No
1651936,202124,1250.0,No
1651912,202234,1250.0,No
1652279,202128,1250.0,No
1652306,202124,1250.0,No
1651931,202124,1250.0,No
1652307,202124,1250.0,No
1652588,202234,1250.0,No
1653556,202124,1250.0,No
1653274,202124,1000.0,No
1442946,202344,0.0,No
1653376,202124,928.0,No
1653392,202124,1250.0,No
1653396,202124,0.0,No
1653420,202124,1250.0,No
1653431,202124,1250.0,No
1653455,202124,1250.0,No
1655020,202124,1250.0,No
1655025,202124,1250.0,No
1655065,202234,1250.0,No
1655326,202124,1250.0,No
1655070,202124,1250.0,No
1655109,202124,1250.0,No
1655246,202124,1250.0,No
1762653,202344,199.0,No
1655576,202124,1250.0,No
1655777,202124,1250.0,No
1656361,202234,1250.0,No
1656407,202124,1250.0,No
1656732,202124,1250.0,No
1656540,202124,1250.0,Yes
1656582,202124,1250.0,No
1656475,202124,1250.0,No
1656499,202124,2600.0,No
1656625,202234,1250.0,No
1657445,202124,1250.0,No
1657454,202124,1500.0,No
1657465,202124,1750.0,No
1659043,202124,1250.0,No
1659045,202124,4000.0,No
1659213,202124,1250.0,No
1659303,202124,1250.0,No
1659304,202124,3501.0,No
1659362,202124,1250.0,No
1659340,202234,1250.0,No
1659423,202124,983.0,No
1659351,202124,1250.0,No
1659694,202124,1250.0,Yes
1659882,202124,1250.0,Yes
1659823,202124,1250.0,No
1659834,202124,1250.0,No
1659841,202124,1250.0,No
1659596,202234,250.0,No
1659660,202344,351.0,No
1661407,202124,1250.0,No
1661648,202234,550.0,No
1661283,202124,3048.0,Yes
1661473,202234,0.0,No
1661338,202128,1250.0,No
1661721,202128,1250.0,No
1661722,202234,1250.0,No
1663091,202124,1250.0,No
1671000,202124,1250.0,No
1677057,202344,1250.0,No
1684125,202124,3828.0,Yes
1683796,202124,1750.0,No
1683817,202124,1250.0,No
1683577,202124,1250.0,No
1683589,202124,1250.0,No
1684929,202128,1250.0,No
1685637,202124,3500.0,No
1685484,202124,1250.0,No
1686292,202124,4044.0,No
1687449,202344,1250.0,No
1687767,202234,1250.0,No
1687768,202234,1251.0,No
1688058,202344,1250.0,No
1688244,202344,1250.0,No
1688331,202344,1250.0,No
1688346,202234,1500.0,No
1689034,202234,1250.0,No
1689037,202124,1250.0,No
1688807,202344,1250.0,No
1689297,202234,4750.0,No
1689652,202124,1250.0,No
1689755,202234,500.0,No
1689411,202124,1250.0,No
1689691,202234,1250.0,No
1689856,202124,1250.0,No
1689422,202238,1250.0,No
1691596,202124,1250.0,No
1692283,202344,1250.0,No
1692411,202124,1250.0,No
1692487,202344,1250.0,No
1691933,202234,1250.0,No
1692634,202234,1250.0,No
1692981,202234,1108.0,No
1693062,202234,1250.0,No
1693529,202124,370.0,No
1694348,202234,625.0,No
1694351,202234,2500.0,No
1694858,202344,1250.0,No
1694877,202344,497.0,No
1694765,202124,1250.0,Yes
1694923,202234,1750.0,No
1695120,202124,1250.0,No
1694957,202234,1250.0,No
1694817,202234,1250.0,No
1695099,202344,1250.0,No
1694476,202344,1250.0,No
1694747,202128,1250.0,No
1696045,202234,1250.0,No
1695464,202234,1780.0,No
1695515,202234,1250.0,No
1695449,202234,1250.0,No
1169534,201894,1250.0,No
1695536,202344,1250.0,No
1695547,202234,1250.0,No
1696335,202344,1250.0,No
1696266,202234,1250.0,No
1696494,202234,1800.0,No
1696144,202234,1250.0,No
1696956,202344,1250.0,No
1698874,202234,838.0,No
1699306,202234,2500.0,No
1703646,202234,1250.0,No
1725074,202344,1250.0,No
1726509,202234,2123.0,No
1730108,202344,1250.0,No
1736353,202234,1250.0,No
1736899,202344,1250.0,No
1739151,202344,450.0,No
1740323,202234,1250.0,No
1751111,202344,1250.0,No
1751482,202234,1250.0,No
1753187,202128,1250.0,No
1753906,202234,1250.0,No
1753799,202234,885.0,No
1753534,202234,0.0,No
1753601,202234,1250.0,No
1754938,202234,1250.0,No
1755080,202234,1250.0,No
1754394,202234,1250.0,No
1533103,202234,1250.0,No
1754901,202234,1250.0,No
1755451,202234,374.0,No
1755600,202234,1014.0,No
1755609,202234,594.0,No
1755612,202234,1250.0,No
1755481,202234,1250.0,No
1755636,202234,1250.0,No
1755562,202234,1250.0,No
1755566,202234,1250.0,No
1755212,202234,1250.0,No
1755515,202234,1250.0,No
1755528,202234,1250.0,No
1755331,202234,1250.0,No
1755334,202234,1250.0,No
1755393,202234,1250.0,No
1755120,202234,1250.0,No
1755142,202234,1250.0,No
1755836,202234,1250.0,No
1755838,202234,3501.0,No
1755904,202234,1250.0,No
1755965,202234,290.0,No
1755947,202238,1250.0,No
1755985,202234,1250.0,No
1756256,202234,1250.0,No
1756188,202234,3871.0,No
1755858,202234,1250.0,No
1755860,202234,1121.0,No
1755734,202234,4500.0,No
1755793,202234,272.0,No
1756020,202234,1250.0,No
1756165,202234,1250.0,No
1755778,202234,1250.0,No
1756695,202234,1250.0,No
1756534,202234,2500.0,No
1756576,202234,1250.0,No
1756581,202234,750.0,No
1756536,202234,3000.0,No
1756697,202234,1250.0,No
1756807,202234,1250.0,No
1756722,202344,1250.0,No
1756488,202234,1250.0,No
1756805,202234,1250.0,No
1756846,202234,2500.0,No
1756323,202234,1250.0,No
1756406,202234,1250.0,No
1756408,202234,1250.0,No
1756411,202234,1250.0,No
1756420,202234,1250.0,No
1756524,202234,4613.0,No
1756916,202234,1250.0,No
1757213,202234,1250.0,No
1757219,202234,1885.0,No
1757220,202234,1250.0,No
1757310,202234,1250.0,No
1757122,202234,116.0,No
1757436,202234,1250.0,No
1757442,202234,1250.0,No
1756880,202234,1250.0,No
1756882,202234,1250.0,No
1756884,202234,1250.0,No
1756891,202234,1250.0,No
1696293,202234,1250.0,No
1757139,202234,1250.0,No
1757149,202234,1250.0,No
1757163,202234,1250.0,No
1757179,202344,1250.0,No
1757289,202234,1250.0,No
1757109,202234,1250.0,No
1757113,202234,1250.0,No
1757330,202234,1250.0,No
1756877,202234,1250.0,No
1560525,202234,1250.0,No
1757275,202234,1250.0,No
1696554,202234,1250.0,No
1757774,202234,1250.0,No
1757622,202234,1250.0,No
1757812,202234,1250.0,No
1757594,202234,1360.0,No
1757498,202234,1250.0,No
1757689,202234,230.0,No
1758450,202344,1250.0,No
1758524,202344,1250.0,No
1758570,202344,1250.0,No
1758519,202344,1250.0,No
1758588,202238,1250.0,No
1758340,202344,96.0,No
1758544,202344,1250.0,No
1758551,202344,1250.0,No
1758482,202344,845.0,No
1758319,202344,1250.0,No
1758695,202344,1250.0,No
1759042,202344,1250.0,No
1759091,202344,1250.0,No
1759094,202344,1250.0,No
1759098,202344,1250.0,No
1759123,202344,1250.0,No
1759126,202344,1250.0,No
1759134,202344,1250.0,No
1758629,202344,1250.0,No
1758632,202344,1250.0,No
1759071,202344,1250.0,No
1759076,202344,1250.0,No
1758996,202344,1250.0,No
1754187,202344,1250.0,No
1758642,202344,1250.0,No
1758647,202344,625.0,No
1758678,202344,1250.0,No
1758763,202344,1250.0,No
1758790,202344,1250.0,No
1759021,202344,1250.0,No
1758801,202344,1250.0,No
1758807,202344,1250.0,No
1759036,202344,1137.0,No
1759186,202344,1250.0,No
1759192,202344,1250.0,No
1759198,202344,1250.0,No
1759287,202344,1250.0,No
1759290,202344,1252.0,No
1759303,202344,1250.0,No
1759337,202344,1250.0,No
1759343,202344,686.0,No
1759704,202344,1250.0,No
1759460,202344,1250.0,No
1759471,202344,1250.0,No
1759474,202344,1250.0,No
1759582,202344,1250.0,No
1759596,202344,1250.0,No
1759604,202344,573.0,No
1759606,202344,1250.0,No
1759240,202344,1250.0,No
1759358,202344,1250.0,No
1759363,202344,0.0,No
1759394,202344,1250.0,No
1759405,202344,1250.0,No
1759409,202344,1250.0,No
1759653,202344,1250.0,No
1759655,202344,1250.0,No
1759658,202344,1250.0,No
1759660,202344,625.0,No
1759914,202344,500.0,No
1759933,202344,1250.0,No
1759937,202344,1250.0,No
1759987,202344,2500.0,No
1759995,202344,1250.0,No
1759851,202344,1250.0,No
1759777,202238,1250.0,No
1759797,202344,1043.0,No
1759883,202344,513.0,No
1760087,202344,1250.0,No
1759863,202344,1250.0,No
1760161,202344,1250.0,No
1760175,202344,1250.0,No
1760093,202344,573.0,No
1760222,202344,1250.0,No
1760228,202344,1250.0,No
1760231,202344,1250.0,No
1760571,202344,1250.0,No
1760770,202344,552.0,No
1760375,202344,1250.0,No
1760841,202344,1250.0,No
1760412,202344,1250.0,No
1760420,202344,1250.0,No
1760631,202344,1250.0,No
1760856,202344,1250.0,No
1760396,202344,1079.0,No
1760721,202344,1250.0,No
1760804,202344,1250.0,No
1760533,202344,1250.0,No
1760479,202344,1250.0,No
1760493,202344,1250.0,No
1760496,202344,1250.0,No
1569881,202344,1041.0,No
1760321,202344,1250.0,No
1760343,202344,1250.0,No
1760881,202344,1250.0,No
1761059,202344,1250.0,No
1757611,202344,1250.0,No
1761121,202344,1250.0,No
1761124,202344,1250.0,No
1761133,202344,1250.0,No
1760895,202344,1250.0,No
1760896,202344,1250.0,No
1761204,202344,1250.0,No
1760944,202344,1250.0,No
1760988,202344,1250.0,No
1761134,202344,1250.0,No
1761026,202344,1250.0,No
1761015,202344,1250.0,No
1761016,202344,1250.0,No
1761020,202344,1250.0,No
1761446,202344,1250.0,No
1761116,202344,1250.0,No
1761192,202344,1250.0,No
1761962,202344,1250.0,No
1761968,202344,1250.0,No
1761492,202344,1250.0,No
1761841,202344,442.0,No
1761604,202344,1250.0,No
1761862,202344,1250.0,No
1761640,202344,1250.0,No
1761697,202344,1250.0,No
1761789,202344,1002.0,No
1762545,202344,1250.0,No
1762184,202344,1250.0,No
1762381,202344,1250.0,No
1762053,202344,1250.0,No
1762057,202344,1000.0,No
1762153,202344,1250.0,No
1762466,202344,1250.0,No
1762469,202344,1250.0,No
1762479,202344,1250.0,No
1762273,202344,1250.0,No
1762282,202344,1250.0,No
1763096,202344,1250.0,No
1762626,202344,1250.0,No
1762588,202344,1250.0,No
1762602,202344,1250.0,No
1762815,202344,1250.0,No
1763019,202344,1250.0,No
1762594,202344,1250.0,No
1763005,202344,1250.0,No
1763046,202344,297.0,No
